cluster_name,dag_id,no_of_jobs,num_of_workers,worker_machine_type,master_machine_type,total_active_minutes,estimated_cost_eur,TIMER_NAME,TIMER_TIME
cluster-wf-dmr-load-t-23-05-2305,wf_DMR_LOAD_T_23_05,7,2,n2-highcpu-48,n2-highcpu-48,5.52,0.7955,T_23_05_AF,00:05
cluster-wf-dwh-load-t-22-33-2233,wf_DWH_LOAD_T_22_33,7,2,n2-highcpu-48,n2-highcpu-48,6.47,0.9321,T_22_33,23:33
cluster-wf-load-info-96fe38cb-0200,wf_LOAD_Infocentro_T_02_00,7,2,n2-highcpu-48,n2-highcpu-48,7.14,1.0276,T_02_00_AF,03:00
cluster-wf-dmr-load-e338500b-0035,wf_DMR_LOAD_T_00_00__T_00_35__T_01_00__T_03_00__T_22_08__T_23_40,6,2,n2d-highcpu-48,n2d-highcpu-48,4.76,0.6282,T_00_35_SC,01:35
cluster-wf-dmr-load-t-07-30-0730,wf_DMR_LOAD_T_07_30,6,2,e2-highcpu-32,e2-highcpu-32,5.04,0.3387,T_07_30_SAS,08:30
cluster-wf-dwh-load-t-21-06-2106,wf_DWH_LOAD_T_21_06,6,2,n2d-highcpu-48,n2d-highcpu-48,5.88,0.7761,T_21_06_DEPOSIT_BOXES_ALL_DL,22:06
cluster-wf-carga-inf-b681b46e-main,wf_Carga_Infocentro_DM_ODIGO_CLIENTES,5,2,e2-highcpu-32,e2-highcpu-32,3.49,0.2344,ZERO_TIMER,00:00
cluster-wf-dmr-load-t-00-30-0030,wf_DMR_LOAD_T_00_30,5,2,e2-highcpu-32,e2-highcpu-32,4.59,0.3087,T_00_30_SF,01:30
cluster-wf-dmr-load-t-02-00-0200,wf_DMR_LOAD_T_02_00,5,2,e2-highcpu-32,e2-highcpu-32,3.32,0.2232,T_02_00_RMS_SUMMIT,03:00
cluster-wf-dwh-load-t-05-20-0520,wf_DWH_LOAD_T_05_20,5,2,n2d-highcpu-48,n2d-highcpu-48,5.20,0.6868,T_05_20_Bloqueos,06:20
cluster-wf-anonimiza-636bf97f-main,wf_Anonimizacion_Daily_LOAD,4,2,e2-highcpu-32,e2-highcpu-32,3.58,0.2404,ZERO_TIMER,00:00
cluster-wf-carga-con-7cc57cf7-main,wf_Carga_Contratos_Metricas_NMIS,4,2,e2-highcpu-32,e2-highcpu-32,3.10,0.2083,ZERO_TIMER,00:00
cluster-wf-carga-mov-58900747-main,wf_Carga_Movimientos_Cuentas_DM_Complete,4,2,e2-highcpu-32,e2-highcpu-32,4.54,0.3050,ZERO_TIMER,00:00
cluster-wf-dwh-load-24b57cb2-0530,wf_DWH_LOAD_NMIS_T_05_30__T_05_31__T_04_00,4,2,n2-highcpu-48,n2-highcpu-48,4.97,0.7164,T_5_30,06:30
cluster-wf-dmr-load-t-08-30-0830,wf_DMR_LOAD_T_08_30,3,2,e2-highcpu-32,e2-highcpu-32,2.17,0.1461,T_08_30_Reparto_Garantias,09:30
