cluster_name,dag_id,no_of_jobs,num_of_workers,worker_machine_type,master_machine_type,total_active_minutes,estimated_cost_eur,TIMER_NAME,TIMER_TIME
comparator-odigo-contact-center-78,UNKNOWN_DAG_ID,18,5,n2-highcpu-32,n2-highcpu-32,25.64,4.9227,ZERO_TIMER,00:00
stg-to-ods-financial-assets-402-11,UNKNOWN_DAG_ID,9,8,e2-highcpu-32,e2-highcpu-32,25.49,5.1381,ZERO_TIMER,00:00
stg-to-ods-mis-590-2-d,UNKNOWN_DAG_ID,5,7,e2-highcpu-32,e2-highcpu-32,25.33,4.5385,ZERO_TIMER,00:00
stg-to-ods-tf-imex-459-1-a,UNKNOWN_DAG_ID,15,7,e2-highcpu-32,e2-highcpu-32,25.11,4.5001,ZERO_TIMER,00:00
stg-to-ods-guarantees-confirming9,UNKNOWN_DAG_ID,13,7,e2-highcpu-32,e2-highcpu-32,24.52,4.3936,ZERO_TIMER,00:00
stg-to-ods-nextportfolio-28892-1,UNKNOWN_DAG_ID,18,5,e2-highcpu-32,e2-highcpu-32,24.30,3.2654,ZERO_TIMER,00:00
comparator-tf-imex-459-1-a,UNKNOWN_DAG_ID,15,5,e2-highcpu-32,e2-highcpu-32,23.97,3.2221,ZERO_TIMER,00:00
cluster-wf-dmr-load-t-23-50-2350,wf_DMR_LOAD_T_23_50,14,2,n2d-highcpu-224,n2d-highcpu-224,23.77,14.6405,T_23_50_FI,00:50
cluster-wf-dwh-load-t-06-50-0650,wf_DWH_LOAD_T_06_50,15,9,e2-highcpu-32,e2-highcpu-32,23.68,5.3034,Timer_06_50_CCAA,07:50
comparator-telephonic-banking-230f,UNKNOWN_DAG_ID,22,6,e2-highcpu-32,e2-highcpu-32,23.59,3.6987,ZERO_TIMER,00:00
comparator-mis-590-2-e,UNKNOWN_DAG_ID,26,4,e2-highcpu-32,e2-highcpu-32,23.59,2.6415,ZERO_TIMER,00:00
comparator-reporting-ho-es-230947,UNKNOWN_DAG_ID,32,4,e2-highcpu-32,e2-highcpu-32,23.11,2.5883,ZERO_TIMER,00:00
stg-to-ods-financial-agents-4550-2,UNKNOWN_DAG_ID,10,9,e2-highcpu-32,e2-highcpu-32,23.10,5.1749,ZERO_TIMER,00:00
stg-to-ods-risk-data-base-es-2994a,UNKNOWN_DAG_ID,13,6,n2-highcpu-32,n2-highcpu-32,22.89,5.1280,ZERO_TIMER,00:00
stg-to-ods-guarantees-confirming6,UNKNOWN_DAG_ID,14,7,e2-highcpu-32,e2-highcpu-32,22.84,4.0930,ZERO_TIMER,00:00
cluster-wf-load-info-dc8f22d4-main,wf_LOAD_Infocentro_Intradia,13,8,n2-highcpu-32,n2-highcpu-32,22.83,6.5758,ZERO_TIMER,00:00
cluster-wf-dwh-load-t-21-04-2104,wf_DWH_LOAD_T_21_04,17,5,n2-highcpu-32,n2-highcpu-32,22.78,4.3742,T_21_04_CESOP_ALL_DL,22:04
stg-to-ods-telephonic-banking-2304,UNKNOWN_DAG_ID,20,5,e2-highcpu-32,e2-highcpu-32,22.54,3.0290,ZERO_TIMER,00:00
comparator-partner-data-4433-1-k,UNKNOWN_DAG_ID,8,6,e2-highcpu-32,e2-highcpu-32,22.27,3.4917,ZERO_TIMER,00:00
comparator-nextportfolio-28892-1,UNKNOWN_DAG_ID,18,5,e2-highcpu-32,e2-highcpu-32,20.88,2.8065,ZERO_TIMER,00:00
comparator-terms-and-fees-21701-1a,UNKNOWN_DAG_ID,7,5,n2-highcpu-32,n2-highcpu-32,20.17,3.8730,ZERO_TIMER,00:00
stg-to-ods-card-processing-644-1-a,UNKNOWN_DAG_ID,6,9,e2-highcpu-32,e2-highcpu-32,19.91,4.4594,ZERO_TIMER,00:00
comparator-odigo-contact-center-7d,UNKNOWN_DAG_ID,5,7,e2-highcpu-32,e2-highcpu-32,19.82,3.5512,ZERO_TIMER,00:00
comparator-guarantees-confirmingd,UNKNOWN_DAG_ID,14,4,n2-highcpu-32,n2-highcpu-32,19.79,3.1658,ZERO_TIMER,00:00
cluster-wf-dmr-load-t-00-45-0045,wf_DMR_LOAD_T_00_45,18,14,e2-highcpu-32,e2-highcpu-32,19.54,6.5653,T_00_45_FP,01:45
stg-to-ods-collateral-system-2550f,UNKNOWN_DAG_ID,7,10,e2-highcpu-32,e2-highcpu-32,19.51,4.8082,ZERO_TIMER,00:00
stg-to-ods-mis-590-2-f,UNKNOWN_DAG_ID,6,7,n2-highcpu-32,n2-highcpu-32,19.23,4.9229,ZERO_TIMER,00:00
comparator-payments-544-2-e,UNKNOWN_DAG_ID,9,5,e2-highcpu-32,e2-highcpu-32,19.21,2.5815,ZERO_TIMER,00:00
