cluster_name,recipe_filename,p95_job_duration_ms,avg_job_duration_ms,runs
cluster-wf_spark_109,_SPARK_JOB_recipe_filename_1932.json,671190,430095.8333333334,6
cluster-wf_spark_108,_SPARK_JOB_recipe_filename_2176.json,671143,491963.99999999994,7
cluster-wf_spark_305,_SPARK_JOB_recipe_filename_5083.json,670817,174436.85714285716,7
cluster-wf_spark_101,_SPARK_JOB_recipe_filename_361.json,670426,558728.2,5
cluster-wf_spark_73,_SPARK_JOB_recipe_filename_1246.json,669341,365546.28571428574,7
cluster-wf_spark_30,_SPARK_JOB_recipe_filename_2221.json,668896,467881.85714285716,7
cluster-wf_spark_73,_SPARK_JOB_recipe_filename_208.json,668866,419059,6
cluster-wf_spark_73,_SPARK_JOB_recipe_filename_2401.json,668664,359959.85714285716,7
cluster-wf_spark_14,_SPARK_JOB_recipe_filename_4103.json,668615,397753.2,5
cluster-wf_spark_34,_SPARK_JOB_recipe_filename_5824.json,668589,455474.6,5
cluster-wf_spark_14,_SPARK_JOB_recipe_filename_4169.json,668449,436502.4,5
cluster-wf_spark_101,_SPARK_JOB_recipe_filename_691.json,668160,311591.2,5
cluster-wf_spark_30,_SPARK_JOB_recipe_filename_3770.json,668144,498583.28571428574,7
cluster-wf_spark_31,_SPARK_JOB_recipe_filename_1818.json,668118,418725.71428571426,7
cluster-wf_spark_30,_SPARK_JOB_recipe_filename_3725.json,668026,313545.5714285714,7
cluster-wf_spark_109,_SPARK_JOB_recipe_filename_2795.json,667793,425287.6666666667,6
cluster-wf_spark_30,_SPARK_JOB_recipe_filename_3320.json,667617,284679.85714285716,7
cluster-wf_spark_101,_SPARK_JOB_recipe_filename_722.json,667573,427527,5
cluster-wf_spark_31,_SPARK_JOB_recipe_filename_1800.json,667531,505444.4285714286,7
cluster-wf_spark_109,_SPARK_JOB_recipe_filename_2394.json,667322,397132.2,5
cluster-wf_spark_34,_SPARK_JOB_recipe_filename_5887.json,667252,345942.28571428574,7
cluster-wf_spark_64,_SPARK_JOB_recipe_filename_169.json,667166,433027.5,6
cluster-wf_spark_73,_SPARK_JOB_recipe_filename_2423.json,667139,459562.85714285716,7
cluster-wf_spark_73,_SPARK_JOB_recipe_filename_334.json,666854,456952.71428571426,7
cluster-wf_spark_30,_SPARK_JOB_recipe_filename_949.json,666662,454425.25,4
cluster-wf_spark_101,_SPARK_JOB_recipe_filename_2555.json,666435,401595.1666666667,6
cluster-wf_spark_108,_SPARK_JOB_recipe_filename_725.json,666002,268568,7
cluster-wf_spark_30,_SPARK_JOB_recipe_filename_711.json,665445,520088,5
cluster-wf_spark_31,_SPARK_JOB_recipe_filename_1848.json,665267,387394,6
cluster-wf_spark_14,_SPARK_JOB_recipe_filename_2332.json,665205,301491.4,5
cluster-wf_spark_30,_SPARK_JOB_recipe_filename_790.json,665148,580736,3
cluster-wf_spark_108,_SPARK_JOB_recipe_filename_2049.json,664914,318364,7
cluster-wf_spark_29,_SPARK_JOB_recipe_filename_5855.json,664006,392255.6666666666,6
cluster-wf_spark_12,_SPARK_JOB_recipe_filename_3554.json,663716,545383.2857142857,7
cluster-wf_spark_109,_SPARK_JOB_recipe_filename_2443.json,663668,480516.8,5
cluster-wf_spark_34,_SPARK_JOB_recipe_filename_3417.json,663633,421054.3333333334,6
cluster-wf_spark_15,_SPARK_JOB_recipe_filename_3965.json,663529,460160.75,4
cluster-wf_spark_108,_SPARK_JOB_recipe_filename_1749.json,663078,410036.1428571429,7
cluster-wf_spark_69,_SPARK_JOB_recipe_filename_1174.json,662830,457497.99999999994,7
cluster-wf_spark_29,_SPARK_JOB_recipe_filename_5974.json,662697,413315,7
cluster-wf_spark_29,_SPARK_JOB_recipe_filename_2500.json,662385,379476.85714285716,7
cluster-wf_spark_31,_SPARK_JOB_recipe_filename_1879.json,661978,369062.4285714286,7
cluster-wf_spark_31,_SPARK_JOB_recipe_filename_1903.json,661942,374935.14285714284,7
cluster-wf_spark_73,_SPARK_JOB_recipe_filename_2771.json,661603,349741,7
cluster-wf_spark_15,_SPARK_JOB_recipe_filename_3994.json,661534,421035,5
cluster-wf_spark_15,_SPARK_JOB_recipe_filename_373.json,661346,361160,4
cluster-wf_spark_31,_SPARK_JOB_recipe_filename_1756.json,660820,343855.5,6
cluster-wf_spark_69,_SPARK_JOB_recipe_filename_1169.json,660730,423376.28571428574,7
cluster-wf_spark_30,_SPARK_JOB_recipe_filename_3728.json,660655,426164.4285714286,7
cluster-wf_spark_30,_SPARK_JOB_recipe_filename_712.json,660190,430443.4,5
cluster-wf_spark_101,_SPARK_JOB_recipe_filename_684.json,660010,459073.5,4
cluster-wf_spark_30,_SPARK_JOB_recipe_filename_1328.json,660003,516515.2,5
cluster-wf_spark_31,_SPARK_JOB_recipe_filename_1814.json,659905,330737.85714285716,7
cluster-wf_spark_101,_SPARK_JOB_recipe_filename_645.json,659840,460651.5,4
cluster-wf_spark_15,_SPARK_JOB_recipe_filename_4090.json,659726,418572.8333333333,6
cluster-wf_spark_108,_SPARK_JOB_recipe_filename_1927.json,659611,468507,7
cluster-wf_spark_14,_SPARK_JOB_recipe_filename_3488.json,659496,319289,5
cluster-wf_spark_30,_SPARK_JOB_recipe_filename_3524.json,659203,341440.5,6
cluster-wf_spark_29,_SPARK_JOB_recipe_filename_5856.json,658994,357489.4285714286,7
cluster-wf_spark_34,_SPARK_JOB_recipe_filename_5873.json,658790,380358.85714285716,7
cluster-wf_spark_101,_SPARK_JOB_recipe_filename_991.json,658644,300091.6,5
cluster-wf_spark_69,_SPARK_JOB_recipe_filename_1176.json,658511,442690.1666666667,6
cluster-wf_spark_69,_SPARK_JOB_recipe_filename_1178.json,658442,319622.6,5
cluster-wf_spark_69,_SPARK_JOB_recipe_filename_1173.json,658384,434379.1666666667,6
cluster-wf_spark_69,_SPARK_JOB_recipe_filename_1166.json,658319,433135,7
cluster-wf_spark_101,_SPARK_JOB_recipe_filename_2355.json,658269,397360.4,5
cluster-wf_spark_69,_SPARK_JOB_recipe_filename_1171.json,658070,445722.5,6
cluster-wf_spark_31,_SPARK_JOB_recipe_filename_1873.json,658044,423131.1666666667,6
cluster-wf_spark_108,_SPARK_JOB_recipe_filename_2724.json,657931,364993.3333333333,6
cluster-wf_spark_73,_SPARK_JOB_recipe_filename_1066.json,657714,414525.4285714286,7
cluster-wf_spark_31,_SPARK_JOB_recipe_filename_1760.json,657160,462297.14285714284,7
cluster-wf_spark_108,_SPARK_JOB_recipe_filename_2670.json,657003,300734,6
cluster-wf_spark_34,_SPARK_JOB_recipe_filename_362.json,656861,401573.4285714286,7
cluster-wf_spark_31,_SPARK_JOB_recipe_filename_1813.json,656733,322544.6666666667,6
cluster-wf_spark_194,_SPARK_JOB_recipe_filename_5106.json,656708,509288.8571428571,7
cluster-wf_spark_9,_SPARK_JOB_recipe_filename_6014.json,656581,538061.8333333334,6
cluster-wf_spark_34,_SPARK_JOB_recipe_filename_3843.json,656290,366010.5714285714,7
cluster-wf_spark_73,_SPARK_JOB_recipe_filename_3482.json,656241,377571.5714285714,7
cluster-wf_spark_29,_SPARK_JOB_recipe_filename_2840.json,656173,326380.85714285716,7
cluster-wf_spark_73,_SPARK_JOB_recipe_filename_3575.json,655755,477759.8571428571,7
cluster-wf_spark_69,_SPARK_JOB_recipe_filename_1159.json,655713,397933.5,6
cluster-wf_spark_108,_SPARK_JOB_recipe_filename_977.json,655121,433555.14285714284,7
cluster-wf_spark_69,_SPARK_JOB_recipe_filename_1168.json,654801,392909.5714285714,7
cluster-wf_spark_69,_SPARK_JOB_recipe_filename_1170.json,654771,410683.71428571426,7
cluster-wf_spark_30,_SPARK_JOB_recipe_filename_3338.json,654627,364091.6,5
cluster-wf_spark_84,_SPARK_JOB_recipe_filename_61.json,654078,289514.5714285715,7
cluster-wf_spark_101,_SPARK_JOB_recipe_filename_2855.json,654070,427842.1666666666,6
cluster-wf_spark_364,_SPARK_JOB_recipe_filename_5635.json,654003,333315.1428571429,7
cluster-wf_spark_64,_SPARK_JOB_recipe_filename_4201.json,653979,428209.5714285714,7
cluster-wf_spark_15,_SPARK_JOB_recipe_filename_2755.json,653934,377842.25,4
cluster-wf_spark_14,_SPARK_JOB_recipe_filename_1110.json,653863,539300.8,5
cluster-wf_spark_69,_SPARK_JOB_recipe_filename_1172.json,653389,380236.8571428571,7
cluster-wf_spark_31,_SPARK_JOB_recipe_filename_1786.json,653093,418826.5,6
cluster-wf_spark_30,_SPARK_JOB_recipe_filename_3792.json,652823,477254.4285714286,7
cluster-wf_spark_31,_SPARK_JOB_recipe_filename_1836.json,652733,353084.14285714284,7
cluster-wf_spark_34,_SPARK_JOB_recipe_filename_1321.json,652448,365425.4285714286,7
cluster-wf_spark_29,_SPARK_JOB_recipe_filename_5971.json,652388,400853.2857142857,7
cluster-wf_spark_108,_SPARK_JOB_recipe_filename_943.json,651731,418975.2857142857,7
cluster-wf_spark_31,_SPARK_JOB_recipe_filename_1832.json,651466,370303.85714285716,7
cluster-wf_spark_34,_SPARK_JOB_recipe_filename_2053.json,651309,394245,7
cluster-wf_spark_31,_SPARK_JOB_recipe_filename_1763.json,651214,389906.85714285716,7
cluster-wf_spark_101,_SPARK_JOB_recipe_filename_2369.json,651053,459462.2,5
cluster-wf_spark_101,_SPARK_JOB_recipe_filename_2557.json,651038,447010.6666666667,3
cluster-wf_spark_30,_SPARK_JOB_recipe_filename_2216.json,650631,527734.5,6
cluster-wf_spark_73,_SPARK_JOB_recipe_filename_3484.json,650611,381824.7142857143,7
cluster-wf_spark_101,_SPARK_JOB_recipe_filename_1965.json,650562,502672.8,5
cluster-wf_spark_276,_SPARK_JOB_recipe_filename_5329.json,650497,381537.14285714284,7
cluster-wf_spark_69,_SPARK_JOB_recipe_filename_1164.json,650252,384503.4285714285,7
cluster-wf_spark_30,_SPARK_JOB_recipe_filename_3662.json,650109,413699.5714285715,7
cluster-wf_spark_30,_SPARK_JOB_recipe_filename_569.json,649970,566693.25,4
cluster-wf_spark_101,_SPARK_JOB_recipe_filename_2269.json,649652,439771.75,4
cluster-wf_spark_15,_SPARK_JOB_recipe_filename_2761.json,649524,427120.8333333333,6
cluster-wf_spark_64,_SPARK_JOB_recipe_filename_135.json,649480,389572.2,5
cluster-wf_spark_34,_SPARK_JOB_recipe_filename_3544.json,648863,285990.14285714284,7
cluster-wf_spark_30,_SPARK_JOB_recipe_filename_3836.json,648842,479905.4285714286,7
cluster-wf_spark_108,_SPARK_JOB_recipe_filename_690.json,648568,328101.14285714284,7
cluster-wf_spark_15,_SPARK_JOB_recipe_filename_397.json,648553,353340.5,4
cluster-wf_spark_69,_SPARK_JOB_recipe_filename_1179.json,648318,343737,7
cluster-wf_spark_101,_SPARK_JOB_recipe_filename_2550.json,648113,431334.2,5
cluster-wf_spark_94,_SPARK_JOB_recipe_filename_2928.json,648009,401200.1428571429,7
cluster-wf_spark_31,_SPARK_JOB_recipe_filename_1861.json,647954,344855.4285714286,7
cluster-wf_spark_108,_SPARK_JOB_recipe_filename_2334.json,647615,365625.71428571426,7
cluster-wf_spark_31,_SPARK_JOB_recipe_filename_1757.json,647529,399779.2,5
cluster-wf_spark_108,_SPARK_JOB_recipe_filename_2112.json,647338,423647.85714285716,7
cluster-wf_spark_16,_SPARK_JOB_recipe_filename_3811.json,647317,300767.6,5
cluster-wf_spark_101,_SPARK_JOB_recipe_filename_2703.json,647072,464001.1666666667,6
cluster-wf_spark_14,_SPARK_JOB_recipe_filename_2343.json,646755,488770.75,4
cluster-wf_spark_69,_SPARK_JOB_recipe_filename_1158.json,646737,414268.1428571429,7
cluster-wf_spark_101,_SPARK_JOB_recipe_filename_2066.json,646410,296969.2,5
cluster-wf_spark_84,_SPARK_JOB_recipe_filename_65.json,646347,361969.8571428571,7
cluster-wf_spark_31,_SPARK_JOB_recipe_filename_1863.json,646286,349976.4285714285,7
cluster-wf_spark_108,_SPARK_JOB_recipe_filename_1909.json,645860,452291.1666666666,6
cluster-wf_spark_101,_SPARK_JOB_recipe_filename_2447.json,645411,321880.1666666667,6
cluster-wf_spark_109,_SPARK_JOB_recipe_filename_2183.json,645382,443929.2,5
cluster-wf_spark_101,_SPARK_JOB_recipe_filename_2664.json,644711,342832.5,6
cluster-wf_spark_30,_SPARK_JOB_recipe_filename_212.json,644688,403041,4
cluster-wf_spark_30,_SPARK_JOB_recipe_filename_1297.json,644685,412728.8,5
cluster-wf_spark_33,_SPARK_JOB_recipe_filename_1284.json,644684,189014.49999999997,6
cluster-wf_spark_73,_SPARK_JOB_recipe_filename_3739.json,644431,380795.28571428574,7
cluster-wf_spark_101,_SPARK_JOB_recipe_filename_2139.json,644128,485270.8333333333,6
cluster-wf_spark_101,_SPARK_JOB_recipe_filename_2684.json,644127,513994,6
cluster-wf_spark_15,_SPARK_JOB_recipe_filename_3989.json,644057,400455.3333333334,6
cluster-wf_spark_30,_SPARK_JOB_recipe_filename_3676.json,644048,406914.71428571426,7
cluster-wf_spark_108,_SPARK_JOB_recipe_filename_2113.json,643802,468715.5714285714,7
cluster-wf_spark_73,_SPARK_JOB_recipe_filename_760.json,643604,442942.6666666667,6
cluster-wf_spark_30,_SPARK_JOB_recipe_filename_3286.json,643231,380578.2,5
cluster-wf_spark_64,_SPARK_JOB_recipe_filename_161.json,643190,453498.6,5
cluster-wf_spark_31,_SPARK_JOB_recipe_filename_1885.json,643188,422048.1666666667,6
cluster-wf_spark_15,_SPARK_JOB_recipe_filename_2767.json,643137,390756.2857142857,7
cluster-wf_spark_16,_SPARK_JOB_recipe_filename_454.json,642987,435881.6,5
cluster-wf_spark_108,_SPARK_JOB_recipe_filename_735.json,642632,336506,7
cluster-wf_spark_101,_SPARK_JOB_recipe_filename_2168.json,642418,413041.5,6
cluster-wf_spark_108,_SPARK_JOB_recipe_filename_640.json,642277,224516.85714285716,7
cluster-wf_spark_29,_SPARK_JOB_recipe_filename_4089.json,642237,437090.5,6
cluster-wf_spark_29,_SPARK_JOB_recipe_filename_3449.json,641805,397164.71428571426,7
cluster-wf_spark_101,_SPARK_JOB_recipe_filename_2442.json,641063,350671.8333333333,6
cluster-wf_spark_108,_SPARK_JOB_recipe_filename_526.json,640755,331369,7
cluster-wf_spark_30,_SPARK_JOB_recipe_filename_3577.json,640708,368139.8333333333,6
cluster-wf_spark_29,_SPARK_JOB_recipe_filename_2822.json,640429,397393.3333333333,6
cluster-wf_spark_69,_SPARK_JOB_recipe_filename_1165.json,639768,417911.14285714284,7
cluster-wf_spark_109,_SPARK_JOB_recipe_filename_2339.json,639346,432879.1666666666,6
cluster-wf_spark_109,_SPARK_JOB_recipe_filename_2397.json,639296,427750.3333333333,6
cluster-wf_spark_31,_SPARK_JOB_recipe_filename_1865.json,639119,384380.5714285714,7
cluster-wf_spark_108,_SPARK_JOB_recipe_filename_529.json,639027,287970.5714285715,7
cluster-wf_spark_31,_SPARK_JOB_recipe_filename_1811.json,638889,443571.71428571426,7
cluster-wf_spark_30,_SPARK_JOB_recipe_filename_3736.json,638530,458949.71428571426,7
cluster-wf_spark_30,_SPARK_JOB_recipe_filename_4109.json,638461,378899.8571428571,7
cluster-wf_spark_34,_SPARK_JOB_recipe_filename_6048.json,638304,375034.28571428574,7
cluster-wf_spark_34,_SPARK_JOB_recipe_filename_3445.json,638265,422012.7142857143,7
cluster-wf_spark_34,_SPARK_JOB_recipe_filename_6058.json,637870,329181.6666666666,6
cluster-wf_spark_64,_SPARK_JOB_recipe_filename_4220.json,637818,327395.8333333334,6
cluster-wf_spark_30,_SPARK_JOB_recipe_filename_2800.json,637770,444521.71428571426,7
cluster-wf_spark_29,_SPARK_JOB_recipe_filename_5970.json,637336,445457.7142857143,7
cluster-wf_spark_31,_SPARK_JOB_recipe_filename_1840.json,637173,488418.1428571429,7
cluster-wf_spark_31,_SPARK_JOB_recipe_filename_1890.json,636969,433890.1666666667,6
cluster-wf_spark_31,_SPARK_JOB_recipe_filename_1843.json,636951,461559.4285714286,7
cluster-wf_spark_73,_SPARK_JOB_recipe_filename_3296.json,636812,419967,5
cluster-wf_spark_101,_SPARK_JOB_recipe_filename_2739.json,636513,373514.1666666666,6
cluster-wf_spark_101,_SPARK_JOB_recipe_filename_2764.json,636092,471663.6666666667,6
cluster-wf_spark_30,_SPARK_JOB_recipe_filename_573.json,635742,456672,4
cluster-wf_spark_34,_SPARK_JOB_recipe_filename_3412.json,635171,423955.28571428574,7
cluster-wf_spark_69,_SPARK_JOB_recipe_filename_669.json,635145,346615.5714285714,7
cluster-wf_spark_30,_SPARK_JOB_recipe_filename_1274.json,635135,455763,5
cluster-wf_spark_31,_SPARK_JOB_recipe_filename_1783.json,635077,458210.7142857143,7
cluster-wf_spark_101,_SPARK_JOB_recipe_filename_538.json,635026,429087.5,4
cluster-wf_spark_101,_SPARK_JOB_recipe_filename_544.json,634836,394780,5
cluster-wf_spark_95,_SPARK_JOB_recipe_filename_2575.json,634782,511896.1428571429,7
cluster-wf_spark_73,_SPARK_JOB_recipe_filename_2400.json,634625,449227.28571428574,7
cluster-wf_spark_109,_SPARK_JOB_recipe_filename_2150.json,634393,413643.5,6
cluster-wf_spark_101,_SPARK_JOB_recipe_filename_1149.json,634363,475208.75,4
cluster-wf_spark_101,_SPARK_JOB_recipe_filename_2268.json,634289,386480.3333333333,6
cluster-wf_spark_34,_SPARK_JOB_recipe_filename_6003.json,634247,457355.5714285715,7
cluster-wf_spark_108,_SPARK_JOB_recipe_filename_726.json,634133,318520.85714285716,7
cluster-wf_spark_101,_SPARK_JOB_recipe_filename_2192.json,634120,386748.8333333333,6
cluster-wf_spark_14,_SPARK_JOB_recipe_filename_1197.json,634041,445036.6,5
cluster-wf_spark_31,_SPARK_JOB_recipe_filename_1775.json,633150,446055.6666666667,6
cluster-wf_spark_31,_SPARK_JOB_recipe_filename_1866.json,632693,351547.14285714284,7
cluster-wf_spark_34,_SPARK_JOB_recipe_filename_6053.json,632679,290810.1666666667,6
cluster-wf_spark_299,_SPARK_JOB_recipe_filename_5437.json,632342,365395.6666666666,6
cluster-wf_spark_108,_SPARK_JOB_recipe_filename_2723.json,632068,346843.1666666667,6
cluster-wf_spark_101,_SPARK_JOB_recipe_filename_934.json,632009,394876,4
cluster-wf_spark_101,_SPARK_JOB_recipe_filename_2690.json,631931,436979,5
cluster-wf_spark_31,_SPARK_JOB_recipe_filename_1905.json,631883,472684.14285714284,7
cluster-wf_spark_73,_SPARK_JOB_recipe_filename_599.json,631552,471721.2857142857,7
cluster-wf_spark_34,_SPARK_JOB_recipe_filename_2744.json,631546,332078.71428571426,7
cluster-wf_spark_31,_SPARK_JOB_recipe_filename_1834.json,631116,369740.71428571426,7
cluster-wf_spark_73,_SPARK_JOB_recipe_filename_3839.json,631018,472951,6
cluster-wf_spark_31,_SPARK_JOB_recipe_filename_1773.json,630937,393067.1666666667,6
cluster-wf_spark_144,_SPARK_JOB_recipe_filename_5369.json,630664,320471.5714285714,7
cluster-wf_spark_31,_SPARK_JOB_recipe_filename_1906.json,630308,292450.1666666667,6
cluster-wf_spark_73,_SPARK_JOB_recipe_filename_2944.json,629874,418200.8571428571,7
cluster-wf_spark_34,_SPARK_JOB_recipe_filename_2641.json,629845,431271.4285714286,7
cluster-wf_spark_31,_SPARK_JOB_recipe_filename_1801.json,629367,508506.3333333334,6
cluster-wf_spark_73,_SPARK_JOB_recipe_filename_1088.json,629300,423942.85714285716,7
cluster-wf_spark_109,_SPARK_JOB_recipe_filename_2346.json,629264,458943,6
cluster-wf_spark_73,_SPARK_JOB_recipe_filename_2304.json,628934,325789,7
cluster-wf_spark_29,_SPARK_JOB_recipe_filename_5973.json,628735,395181.5714285714,7
cluster-wf_spark_30,_SPARK_JOB_recipe_filename_374.json,628657,419392.6,5
cluster-wf_spark_16,_SPARK_JOB_recipe_filename_4161.json,628649,289526.2,5
cluster-wf_spark_101,_SPARK_JOB_recipe_filename_517.json,628500,374846,5
cluster-wf_spark_34,_SPARK_JOB_recipe_filename_3925.json,628348,303256.4285714286,7
cluster-wf_spark_307,_SPARK_JOB_recipe_filename_6328.json,628267,355108.5714285714,7
cluster-wf_spark_31,_SPARK_JOB_recipe_filename_238.json,627621,300782.7142857143,7
cluster-wf_spark_101,_SPARK_JOB_recipe_filename_2596.json,627585,388815.3333333334,6
cluster-wf_spark_31,_SPARK_JOB_recipe_filename_1822.json,627540,416214.14285714284,7
cluster-wf_spark_31,_SPARK_JOB_recipe_filename_234.json,627472,386657.5,6
cluster-wf_spark_29,_SPARK_JOB_recipe_filename_5864.json,627182,389590.5,6
cluster-wf_spark_33,_SPARK_JOB_recipe_filename_869.json,627103,184338.49999999997,6
cluster-wf_spark_15,_SPARK_JOB_recipe_filename_3866.json,626704,341837.5,6
cluster-wf_spark_15,_SPARK_JOB_recipe_filename_2287.json,626493,389406,5
cluster-wf_spark_31,_SPARK_JOB_recipe_filename_217.json,626417,335613.3333333333,6
cluster-wf_spark_31,_SPARK_JOB_recipe_filename_1792.json,626313,446091.1428571429,7
cluster-wf_spark_15,_SPARK_JOB_recipe_filename_3783.json,626238,372358.1428571429,7
cluster-wf_spark_73,_SPARK_JOB_recipe_filename_3656.json,626123,400255.7142857143,7
cluster-wf_spark_73,_SPARK_JOB_recipe_filename_3001.json,626116,412790.5714285714,7
cluster-wf_spark_109,_SPARK_JOB_recipe_filename_2681.json,626035,445147.6,5
cluster-wf_spark_31,_SPARK_JOB_recipe_filename_1794.json,626001,449119,7
cluster-wf_spark_34,_SPARK_JOB_recipe_filename_5982.json,625824,377134.3333333334,6
cluster-wf_spark_15,_SPARK_JOB_recipe_filename_615.json,625770,380629.6666666666,3
cluster-wf_spark_34,_SPARK_JOB_recipe_filename_2629.json,625544,311749.14285714284,7
cluster-wf_spark_101,_SPARK_JOB_recipe_filename_2741.json,625519,412162.2,5
cluster-wf_spark_95,_SPARK_JOB_recipe_filename_2576.json,625382,506466.5714285715,7
cluster-wf_spark_109,_SPARK_JOB_recipe_filename_1969.json,625350,519400.8,5
cluster-wf_spark_31,_SPARK_JOB_recipe_filename_1759.json,625238,429025.4285714286,7
cluster-wf_spark_31,_SPARK_JOB_recipe_filename_1893.json,625070,349098.8333333334,6
cluster-wf_spark_34,_SPARK_JOB_recipe_filename_6060.json,624904,400936.71428571426,7
cluster-wf_spark_101,_SPARK_JOB_recipe_filename_1977.json,624752,427600.3333333333,6
cluster-wf_spark_34,_SPARK_JOB_recipe_filename_3562.json,624716,362801.4285714286,7
cluster-wf_spark_109,_SPARK_JOB_recipe_filename_2208.json,624632,394250.25,4
cluster-wf_spark_101,_SPARK_JOB_recipe_filename_2358.json,624295,298702.6,5
cluster-wf_spark_29,_SPARK_JOB_recipe_filename_5927.json,624051,357277,7
cluster-wf_spark_30,_SPARK_JOB_recipe_filename_750.json,623799,535910.4,5
cluster-wf_spark_108,_SPARK_JOB_recipe_filename_2538.json,623798,332713.4285714286,7
cluster-wf_spark_34,_SPARK_JOB_recipe_filename_6032.json,623516,435680.28571428574,7
cluster-wf_spark_31,_SPARK_JOB_recipe_filename_1892.json,623253,476582.85714285716,7
cluster-wf_spark_29,_SPARK_JOB_recipe_filename_5777.json,623162,389116,6
cluster-wf_spark_15,_SPARK_JOB_recipe_filename_1023.json,623132,487734,3
cluster-wf_spark_73,_SPARK_JOB_recipe_filename_3043.json,623126,398286.1666666666,6
cluster-wf_spark_31,_SPARK_JOB_recipe_filename_213.json,622987,319022.7142857143,7
cluster-wf_spark_101,_SPARK_JOB_recipe_filename_2512.json,622730,434064.6,5
cluster-wf_spark_361,_SPARK_JOB_recipe_filename_5661.json,622659,268498.3333333333,6
cluster-wf_spark_30,_SPARK_JOB_recipe_filename_624.json,622510,384719.8,5
cluster-wf_spark_109,_SPARK_JOB_recipe_filename_2683.json,622472,407066.4,5
cluster-wf_spark_31,_SPARK_JOB_recipe_filename_9.json,622328,462599.5714285714,7
cluster-wf_spark_101,_SPARK_JOB_recipe_filename_2267.json,621788,439551,5
cluster-wf_spark_34,_SPARK_JOB_recipe_filename_2091.json,621700,376228.8571428571,7
cluster-wf_spark_33,_SPARK_JOB_recipe_filename_1512.json,621675,175881,6
cluster-wf_spark_9,_SPARK_JOB_recipe_filename_5998.json,621553,468154.8333333333,6
cluster-wf_spark_15,_SPARK_JOB_recipe_filename_1019.json,621134,374094.3333333333,3
cluster-wf_spark_16,_SPARK_JOB_recipe_filename_2048.json,620909,378583.8,5
cluster-wf_spark_31,_SPARK_JOB_recipe_filename_1790.json,620814,415419.4285714286,7
cluster-wf_spark_30,_SPARK_JOB_recipe_filename_3731.json,620785,401415.85714285716,7
cluster-wf_spark_29,_SPARK_JOB_recipe_filename_2486.json,620260,376776.28571428574,7
cluster-wf_spark_30,_SPARK_JOB_recipe_filename_3791.json,620008,364305.1666666667,6
cluster-wf_spark_34,_SPARK_JOB_recipe_filename_3504.json,619963,348703.5714285714,7
cluster-wf_spark_109,_SPARK_JOB_recipe_filename_2599.json,619491,350171.1666666667,6
cluster-wf_spark_34,_SPARK_JOB_recipe_filename_5999.json,619060,455267.99999999994,7
cluster-wf_spark_327,_SPARK_JOB_recipe_filename_5263.json,618805,425889,7
cluster-wf_spark_73,_SPARK_JOB_recipe_filename_2929.json,618756,480072.5,6
cluster-wf_spark_108,_SPARK_JOB_recipe_filename_2364.json,618595,353005.1666666667,6
cluster-wf_spark_31,_SPARK_JOB_recipe_filename_1824.json,618462,335265.8571428571,7
cluster-wf_spark_108,_SPARK_JOB_recipe_filename_582.json,618264,351883.5714285714,7
cluster-wf_spark_30,_SPARK_JOB_recipe_filename_3666.json,617965,426837,7
cluster-wf_spark_34,_SPARK_JOB_recipe_filename_3454.json,617426,398288.4285714286,7
cluster-wf_spark_15,_SPARK_JOB_recipe_filename_986.json,617130,262770,3
cluster-wf_spark_108,_SPARK_JOB_recipe_filename_2003.json,617084,325962.14285714284,7
cluster-wf_spark_30,_SPARK_JOB_recipe_filename_3366.json,616708,402974.5714285714,7
cluster-wf_spark_30,_SPARK_JOB_recipe_filename_3764.json,616626,471334.4285714286,7
cluster-wf_spark_15,_SPARK_JOB_recipe_filename_997.json,616114,526058.6666666666,3
cluster-wf_spark_30,_SPARK_JOB_recipe_filename_1290.json,615841,492611.6,5
cluster-wf_spark_34,_SPARK_JOB_recipe_filename_2293.json,615678,347676,7
cluster-wf_spark_31,_SPARK_JOB_recipe_filename_1758.json,615122,417244.14285714284,7
cluster-wf_spark_31,_SPARK_JOB_recipe_filename_221.json,615048,235157.00000000003,6
cluster-wf_spark_31,_SPARK_JOB_recipe_filename_236.json,614292,255865.57142857142,7
cluster-wf_spark_109,_SPARK_JOB_recipe_filename_2241.json,613308,454259,6
cluster-wf_spark_84,_SPARK_JOB_recipe_filename_64.json,613171,273757.28571428574,7
cluster-wf_spark_108,_SPARK_JOB_recipe_filename_456.json,612776,279224.8571428571,7
cluster-wf_spark_34,_SPARK_JOB_recipe_filename_3543.json,612651,362787.57142857136,7
cluster-wf_spark_15,_SPARK_JOB_recipe_filename_4008.json,612560,335192,5
cluster-wf_spark_340,_SPARK_JOB_recipe_filename_5420.json,612540,402283.8571428571,7
cluster-wf_spark_31,_SPARK_JOB_recipe_filename_241.json,612224,482361,6
cluster-wf_spark_33,_SPARK_JOB_recipe_filename_453.json,612168,173049,6
cluster-wf_spark_33,_SPARK_JOB_recipe_filename_820.json,612072,177904.33333333334,6
cluster-wf_spark_30,_SPARK_JOB_recipe_filename_3301.json,611740,299481.1666666667,6
cluster-wf_spark_29,_SPARK_JOB_recipe_filename_5902.json,611448,291672.8333333333,6
cluster-wf_spark_84,_SPARK_JOB_recipe_filename_71.json,611386,289445.85714285716,7
cluster-wf_spark_29,_SPARK_JOB_recipe_filename_2559.json,611208,415806.71428571426,7
