cluster_name,recipe_filename,p95_run_max_executors,avg_run_max_executors,runs
comparator-exposure-risk-29832-1-a,_ETL_m_ODS_TER10_NOTIFICACION.json,4,4,7
stg-to-ods-nextportfolio-28892-1,_ETL_m_ODS_DPM21.json,4,3,7
comparator-mis-590-2-m,_ETL_m_ODS_L_GRUPO_RECURSO.json,4,4,7
comparator-securities-valors-4090,_ETL_m_ODS_TVA_77_POS_CONTR_CIB.json,4,3.4,7
stg-to-ods-fiscal-reporting-230809,_ETL_m_ODS_SUMINISTROSS_PAGO.json,4,3.3333333333333335,7
cluster-wf-dwh-load-4b53af6c-0400,_ETL_m_DM_LKP_PRODUCTO_COMERCIAL.json,4,3.3333333333333335,7
cluster-wf-dwh-load-t-22-31-2231,_ETL_m_DM_CRM_HIER_PRODMIS_CORE_N8.json,4,1.8333333333333335,7
comparator-electronic-banking-4845,_ETL_m_ODS_TEB_05_SITUACIONES.json,4,3.6,7
stg-to-ods-sfd-digital-signature2,_ETL_m_ODS_FDD_EVENTO.json,4,3.25,7
cluster-wf-cro-d-load-main,_ETL_m_DWH_F_JCO_IN_PRINCIPAL_D_PAR.json,4,4,7
stg-to-ods-mis-590-2-m,_ETL_m_ODS_L_RECURSO.json,4,3,7
comparator-partner-data-4433-1-c,_ETL_m_STG_L_BLOQUEOS.json,4,2.75,7
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DWH_E_L_TG_CALIFICACION.json,4,2,7
stg-to-ods-payments-544-2-c,_ETL_m_ODS_TEX34.json,4,2.8,7
stg-to-ods-mis-590-2-e,_ETL_m_STG_HIER_CENTRO_9.json,4,3,7
stg-to-ods-card-processing-644-1-a,_ETL_m_ODS_F_CIRBE_TS_DIARIO.json,4,3,7
comparator-general-tables-5898-1-a,_ETL_m_ODS_L_TG_ESTADO_RESIDENCIAL.json,4,3.3333333333333335,7
stg-to-ods-guarantees-confirming2,_ETL_m_ODS_F_OC_CREDITOS_IMEX.json,4,4,7
stg-to-ods-sfe-activa-cliente-2556,_ETL_m_ODS_ACT_BPM_DYN_FIELD_DEF.json,4,3.3333333333333335,7
comparator-sfd-digital-signaturee,_ETL_m_ODS_FDD_EVENTO.json,4,3.5,7
cluster-wf-load-info-1e0fd893-0800,_ETL_m_DWH_D_PROTOCOLO_INTEGRANTE_PAR.json,4,3.5714285714285716,7
cluster-wf-dmr-load-t-03-45-0345,_ETL_m_DWH_D_OPERACION_ESTATICA_INSERT.json,4,2,7
comparator-reporting-ho-es-230947,_ETL_m_ODS_KWG_COUNTERPARTY_PCAM.json,4,3.3333333333333335,7
cluster-wf-load-info-986acbb7-0400,_ETL_m_DWH_D_FACTURA_AG_FIN_INSERT.json,4,2.166666666666667,7
stg-to-ods-guarantees-confirming6,_ETL_m_ODS_TAV_12_SOLICITUDES.json,4,3.666666666666667,7
stg-to-ods-questionnaire-tool-1123,_ETL_m_ODS_QT_OF_SIGNATURE.json,4,3.3333333333333335,7
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DWH_MOD_TRASPASOS_FI_INSERT.json,4,2,7
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DWH_E_LKP_INSTRUMENTOS_SG_A.json,4,1.8,7
comparator-guarantees-confirmingd,_ETL_m_ODS_TAV_05_COMISION.json,4,3.833333333333333,7
stg-to-ods-payments-544-2-c,_ETL_m_ODS_TRT_03_RECAUDACION.json,4,3.25,7
stg-to-ods-sfd-digital-signature2,_ETL_m_ODS_FDD_ESTADO.json,4,3.2,7
cluster-wf-dmr-load-t-03-45-0345,_ETL_m_RDM_D_TIPO_CODIGO_VINC.json,4,2,7
cluster-wf-dmr-load-t-21-30-2130,_ETL_m_DWH_D_RECIBO_SG_RIESGO_INSERT.json,4,2.4285714285714284,7
stg-to-ods-guarantees-confirming2,_ETL_m_ODS_F_CIR_MODULO_E_OC.json,4,3.4,7
cluster-wf-load-info-b44fa215-0520,_ETL_m_DWH_D_EMISIONES_CG_INSERT.json,4,2.166666666666667,7
cluster-wf-carga-inf-b681b46e-main,_ETL_m_DM_STG_LKP_CLIENTE_ODIGO_EMPLEADO.json,4,4,7
stg-to-ods-fx-options-kaleidoscop7,_ETL_m_ODS_RMS_CUSTOMER_KIDS.json,4,2.8,7
stg-to-ods-guarantees-confirming9,_ETL_m_ODS_TSP26.json,4,4,7
stg-to-ods-payments-544-2-b,_ETL_m_ODS_TGB57.json,4,4,7
comparator-partner-data-4433-1-a,_ETL_m_ODS_PD_TPW08.json,4,3.3333333333333335,7
comparator-general-tables-5898-1-b,_ETL_m_ODS_TI_0073_GRUPO_CALIF_MIS.json,4,3.25,7
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DWH_E_LKP_CONTRATO_CARTERA_PD.json,4,2,7
cluster-wf-dwh-load-t-05-20-0520,_ETL_m_DM_LKP_TIPO_BLOQUEO_CVCM.json,4,3.3333333333333335,7
stg-to-ods-securities-valors-409e,_ETL_m_ODS_TVA_VDETALLE.json,4,3,7
cluster-wf-dmr-load-t-00-45-0045,_ETL_m_DWH_LKP_CUENTAS_MERC_DEPO_INSERT.json,4,3.285714285714286,7
comparator-fixed-term-deposits-390,_ETL_m_ODS_TFP_04_MOVIMIENTOS.json,4,3.8571428571428568,7
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DWH_L_TI_CODIGOS_IMPORTE.json,4,2,7
stg-to-ods-cirbe-22112-1-b,_ETL_m_ODS_F_CIR_FRC988E.json,4,3.4,7
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DWH_E_LKP_CONTRATO_INV_VA.json,4,2.8333333333333335,7
cluster-wf-load-info-b44fa215-0520,_ETL_m_DWH_D_FINANCIACION_CG_INSERT.json,4,2.5,7
comparator-partner-data-4433-1-b,_ETL_m_STG_LKP_CUESTIONARIO_MIFID_PREG.json,4,3,7
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DWH_L_CIR_CLASIFIC_GARAN.json,4,1.7142857142857142,7
stg-to-ods-bpm-74674-1,_ETL_m_STG_MOD_PASOS.json,4,3.7142857142857144,7
cluster-wf-dwh-load-t-05-50-0550,_ETL_m_DWH_D_LIBRADOS_EB.json,4,2.7142857142857144,7
comparator-securities-valors-4090,_ETL_m_ODS_TVA_94_EMISORES.json,4,4,7
comparator-current-accounts-385-2f,_ETL_m_ODS_CVCM_TPA10_TRELAC.json,4,4,7
stg-to-ods-partner-data-4433-1-a,_ETL_m_ODS_TPW46.json,4,2.75,7
comparator-nextportfolio-28892-1,_ETL_m_ODS_DPM3.json,4,3,7
cluster-wf-dmr-load-t-05-00-0500,_ETL_m_DWH_D_ACT_DIR_EMAIL_PROSPECT_INSERT.json,4,2,7
cluster-wf-dwh-load-t-04-30-0430,_ETL_m_DWH_D_APT_PROPUESTAS_UPDATE.json,4,3.7142857142857144,7
stg-to-ods-sfe-activa-cliente-2556,_ETL_m_ODS_ACT_MGM_INCENTIVE.json,4,2.75,7
cluster-wf-dmr-load-t-06-15-0615,_ETL_m_DM_MOD_PRIM_INCUMPL_RC_M.json,4,2.4,7
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DWH_L_TG_PAIS_BE_INSERT.json,4,2.166666666666667,7
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DWH_F_PRESENT_DECLAR_JH_PAR.json,4,1.6,7
stg-to-ods-safe-deposit-boxes-3516,_ETL_m_ODS_BX_01_CONTR_CAJAS_ALQ.json,4,3.2,7
cluster-wf-dmr-load-t-06-15-0615,_ETL_m_DWH_E_CONTRATO_JCO.json,4,1.7142857142857142,7
comparator-electronic-banking-4845,_ETL_m_ODS_TEB_10_RELACION.json,4,3.5714285714285716,7
comparator-fiscal-reporting-23080d,_ETL_m_ODS_FACTURAS_EMITIDAS.json,4,3.666666666666667,7
cluster-wf-dmr-load-t-07-00-0700,_ETL_m_DWH_D_DATOS_EMPLEADOR_PAR.json,4,3,7
stg-to-ods-guarantees-confirming2,_ETL_m_ODS_F_CIR_MODULO_E_CG.json,4,3,7
stg-to-ods-db-mailroutinghub-es-18,_ETL_m_ODS_CCA_ERROR.json,4,4,7
comparator-general-tables-5898-1-a,_ETL_m_ODS_L_CIR_TIP_REF_VCTO.json,4,3.3333333333333335,7
cluster-wf-dmr-load-e338500b-0100,_ETL_m_DWH_E_ESTADO_OPER_REDSYS.json,4,2.2,7
stg-to-ods-risk-data-base-es-2994a,_ETL_m_ODS_RC_51_SHORTFALL_PERIMETRO.json,4,3.6,7
cluster-wf-dmr-load-t-08-25-0825,_ETL_m_DM_MOD_RESENA_SD_PAR.json,4,3.666666666666667,7
cluster-wf-load-info-1e0fd893-0800,_ETL_m_DWH_D_PROTOCOLO_GARANTIAS_PAR.json,4,2.1666666666666665,7
cluster-wf-dmr-load-t-07-00-0700,_ETL_m_DWH_F_ALARMA_CIRBE_CLI_PAR.json,4,1.8333333333333333,7
cluster-wf-dmr-load-t-06-15-0615,_ETL_m_DWH_F_PVALDB_PAR.json,4,2.4285714285714284,7
comparator-integrated-mailing-6643,_ETL_m_ODS_TSD21.json,4,3.25,7
stg-to-ods-telephonic-banking-2304,_ETL_m_STG_LKP_MOT_SIT_SERVICIO.json,4,4,7
cluster-wf-dwh-load-t-08-15-0815,_ETL_m_DWH_E_LKP_PROPUESTA_INVERSION.json,4,3,7
comparator-partner-data-4433-1-d,_ETL_m_ODS_REL_GESTOR.json,4,3,7
stg-to-ods-partner-data-4433-1-b,_ETL_m_STG_LKP_CUESTIONARIO_MIFID_PREG.json,4,3.3333333333333335,7
comparator-tesoreria-22115-1-b,_ETL_m_ODS_TM_13_TM_14_SSCC.json,4,3.5,7
cluster-wf-dwh-load-t-05-25-0525,_ETL_m_DWH_LKP_MOVIMIENTOS_FLEXIPAGO_INSERT.json,4,2.8,7
stg-to-ods-telephonic-banking-2304,_ETL_m_STG_LKP_CANAL_FISICO.json,4,3.5,7
comparator-guarantees-confirmingd,_ETL_m_ODS_TAV_03_MOVIMIENTOS.json,4,3.6666666666666665,7
stg-to-ods-risk-data-base-es-29941,_ETL_m_ODS_F_FRC38DS_REP_GR.json,4,4,7
comparator-db-mailroutinghub-es-1d,_ETL_m_ODS_CCA_INICIO_FDD.json,4,2.8,7
comparator-mis-590-2-d,_ETL_m_STG_LKP_PRODUCTO_COMERCIAL.json,4,4,7
comparator-nextportfolio-28892-1,_ETL_m_ODS_WMS.json,4,4,7
comparator-current-accounts-385-2f,_ETL_m_ODS_TTL13.json,4,4,7
cluster-wf-dmr-load-t-06-15-0615,_ETL_m_DWH_F_CL_PROT_RATIO_ADIC_PAR.json,4,2.285714285714286,7
stg-to-ods-integrated-mailing-6640,_ETL_m_ODS_TIZ08.json,4,3,7
stg-to-ods-guarantees-confirming2,_ETL_m_ODS_F_CG_CONTRATOS.json,4,3.6666666666666665,7
stg-to-ods-mis-590-2-m,_ETL_m_ODS_L_NIVEL_RIESGO.json,4,2.8,7
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DWH_LKP_INSTRUMENTO_FI_INSERT.json,4,2.8,7
cluster-wf-load-info-79279de3-0740,_ETL_m_DWH_E_D_ODIGO_THREADS.json,4,1.5,7
comparator-current-accounts-385-2f,_ETL_m_ODS_CVCM_TTL01.json,4,4,7
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DWH_E_LKP_CONTRATO_INV_FP.json,4,2.8,7
comparator-partner-data-4433-1-l,_ETL_m_ODS_CLIENTE_INFO_RESERVADA.json,4,4,7
cluster-wf-dwh-load-940807f2-0435,_ETL_m_DM_LKP_ALEPH_REL_GRUPO_RECURSO.json,4,1.6666666666666667,7
comparator-sfe-activa-cliente-2555,_ETL_m_ODS_ACT_OUT_CANAL_INTER.json,4,3.25,7
stg-to-ods-financial-agents-4550-2,_ETL_m_ODS_TAG02.json,4,2.8,7
stg-to-ods-telephonic-banking-2304,_ETL_m_STG_MOD_MOVIMIENTOS_DBLINE.json,4,3.5,7
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DWH_MOD_CLIENTE_MOVIMIENTO_INSERT_SG.json,4,3.142857142857143,7
comparator-partner-data-4433-1-l,_ETL_m_ODS_TPW70_SPURGE.json,4,3.666666666666667,7
cluster-wf-dmr-load-t-03-45-0345,_ETL_m_DWH_F_MASTER_GARANTIAS_PAR.json,4,2.4285714285714284,7
cluster-wf-load-info-25f3c2ad-0000,_ETL_m_DWH_D_LIQUID_AGRU_DERIVADO_TM_INSERT.json,4,2.25,7
stg-to-ods-partner-data-4433-1-e,_ETL_m_ODS_CONTRATO_SMARAG.json,4,2.6,7
cluster-wf-dmr-load-t-06-00-0600,_ETL_m_DWH_D_CARTERA_CLIENTE.json,4,1.5714285714285712,7
stg-to-ods-db-sas-46485-3-c,_ETL_m_ODS_ACTIVE_CLIENTS_DIF_INCL.json,4,3.25,7
comparator-general-ledger-5900-2-a,_ETL_m_ODS_UBR_LOCAL_MGMT_AREA_GROUP.json,4,3.25,7
comparator-mis-590-2-h,_ETL_m_ODS_HIER_PRODMIS_N1.json,4,3,7
comparator-tesoreria-22115-1-b,_ETL_m_ODS_TESOME.json,4,3.5,7
cluster-wf-dmr-load-t-23-50-2350,_ETL_m_DWH_E_LKP_CONTRATO_DP.json,4,3,7
comparator-current-accounts-385-25,_ETL_m_ODS_CVCM_KW852T_LIMITES_HIST.json,4,3,7
cluster-wf-load-info-10ffe88b-0500,_ETL_m_DWH_D_CONTRATO_SG_PPI_UPDATE.json,4,2.5,7
cluster-wf-dwh-load-93e5fa9b-2330,_ETL_m_RDM_F_CIRBE_BDE_CRGCIR_DATOS_PAR.json,4,3,7
stg-to-ods-tesoreria-22115-1-b,_ETL_m_ODS_CORRESP.json,4,2.5,7
stg-to-ods-guarantees-confirming9,_ETL_m_ODS_TSP30.json,4,4,7
stg-to-ods-fx-options-kaleidoscop7,_ETL_m_ODS_SUMMIT_CUSTOMER.json,4,3.8,7
comparator-general-ledger-5900-2-a,_ETL_m_ODS_UBR_PROD_CENTROUBR_BALANCE.json,4,3.25,7
comparator-mis-590-2-h,_ETL_m_ODS_HIER_CENTRO_MES_9.json,4,4,7
cluster-wf-dmr-load-t-03-45-0345,_ETL_m_RDM_F_REGULATORIOS_DF.json,4,3.2,7
stg-to-ods-mis-590-2-j,_ETL_m_ODS_MIS_COMIGCPC.json,4,4,7
stg-to-ods-sfe-activa-cliente-2556,_ETL_m_ODS_ACT_PRODUCTS_CLIENT.json,4,4,7
stg-to-ods-securities-valors-409e,_ETL_m_ODS_TVA_72_CTA_DIVISA.json,4,3.75,7
cluster-wf-dwh-load-t-08-15-0815,_ETL_m_DWH_D_CARTERA_RESUMEN_INVERS_INSERT.json,4,1.8,7
comparator-nextportfolio-28892-1,_ETL_m_ODS_DPM_MANDATE_HIST.json,4,4,7
comparator-partner-data-4433-1-d,_ETL_m_ODS_REL_CLIENTE_GESTOR.json,4,3.7142857142857144,7
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DWH_E_MOD_ORDENES_CLIENTE_FP.json,4,3.2,7
comparator-current-accounts-385-2f,_ETL_m_ODS_CVCM_TPA08_CTAS_GRUPOS.json,4,3.5,7
cluster-wf-dmr-load-t-21-30-2130,_ETL_m_DWH_D_GARANTIA_SG_RIESGO_PM_UPDATE.json,4,2.2857142857142856,7
comparator-cirbe-22112-1-b,_ETL_m_ODS_F_FRL042S_TEDR.json,4,2.6666666666666665,7
stg-to-ods-nextportfolio-28892-1,_ETL_m_ODS_DPM_MANDATE_HIST.json,4,3.25,7
comparator-guarantees-confirmingd,_ETL_m_ODS_TAV_08_CON_CONTRATO.json,4,3.5,7
comparator-telephonic-banking-230f,_ETL_m_ODS_TBT11.json,4,3.8571428571428568,7
comparator-payments-544-2-b,_ETL_m_ODS_TGB57.json,4,4,7
cluster-wf-dmr-load-t-03-45-0345,_ETL_m_DWH_E_D_OPERACION_CVCM.json,4,3.1428571428571432,7
cluster-wf-dmr-load-t-03-45-0345,_ETL_m_DWH_D_OPERACION_INSERT.json,4,2,7
comparator-general-tables-5898-1-a,_ETL_m_ODS_L_CIR_TIPO_ACTIVO.json,4,3.25,7
comparator-nextportfolio-28892-1,_ETL_m_ODS_DPM_REPROFILE.json,4,4,7
comparator-mis-590-2-m,_ETL_m_ODS_GRUPO_RECURSO.json,4,2.5,7
cluster-wf-load-info-25f3c2ad-0000,_ETL_m_DWH_D_BANCO_CORRESPONSAL_INSERT.json,4,1.6,7
cluster-wf-dmr-load-425ff947-0425,_ETL_m_DWH_F_COLLATERAL_ASSET_CRES.json,4,1.6666666666666665,7
comparator-general-tables-5898-1-a,_ETL_m_ODS_L_TG_CNAE.json,4,3.25,7
comparator-financial-assets-402-1a,_ETL_m_ODS_TAF_50_KONDOR.json,4,3.6,7
comparator-db-record-keeping-es-12,_ETL_m_ODS_DESCRIPCION_NTRK.json,4,3,7
comparator-fixed-term-deposits-390,_ETL_m_ODS_TFP_07_PRODUCTO.json,4,3,7
comparator-partner-data-4433-1-e,_ETL_m_ODS_OPERACION_SMARAG.json,4,4,7
stg-to-ods-payments-544-2-f,_ETL_m_ODS_X_CESOP_VATID.json,4,3.833333333333333,7
cluster-wf-dmr-load-t-08-25-0825,_ETL_m_DWH_D_INVENTARIO_FORMULARIOS_SD_INSERT.json,4,3.428571428571429,7
cluster-wf-dmr-load-t-05-00-0500,_ETL_m_DWH_D_ACT_RESUL_CONTACT_INSERT.json,4,1.8,7
stg-to-ods-sfe-activa-cliente-2556,_ETL_m_ODS_ACT_SM_CATALOGUE.json,4,3,7
cluster-wf-load-info-ac79fee8-0400,_ETL_m_DWH_D_EMISION_VALORES_UPDATE.json,4,2.714285714285714,7
cluster-wf-dwh-load-t-03-00-0300,_ETL_m_DM_HIER_CTA_BAL_N6.json,4,1.7999999999999998,7
cluster-wf-load-info-1e0fd893-0800,_ETL_m_DM_LKP_PROTOCOLO_LINEA_RIESGO_PAR.json,4,3.7142857142857144,7
cluster-wf-dwh-load-t-22-32-2232,_ETL_m_LOAD_LKP_TARJETAS.json,4,2.6,7
cluster-wf-dmr-load-t-23-50-2350,_ETL_m_DWH_LKP_MOVIMIENTO_DP_UPDATE.json,4,4,7
comparator-general-tables-5898-1-a,_ETL_m_ODS_L_TG_SITUACION_DETERIORO.json,4,3.5,7
cluster-wf-load-info-b44fa215-0520,_ETL_m_DWH_D_CONDICIONES_CG_INSERT.json,4,2,7
cluster-wf-load-info-e36b4a33-0830,_ETL_m_DM_MOD_EMPLEADOS_FICTICIOS.json,4,4,7
cluster-wf-dmr-load-t-08-25-0825,_ETL_m_DWH_F_RESENA_SD_PAR.json,4,2.8,7
stg-to-ods-partner-data-4433-1-b,_ETL_m_STG_LKP_TIPO_PERFILADO_MIFID.json,4,3.5,7
stg-to-ods-odigo-contact-center-76,_ETL_m_ODS_ODIGO_CI360.json,4,2.4,7
stg-to-ods-tf-imex-459-1-a,_ETL_m_ODS_OPDOCFAC.json,4,2.5,7
comparator-electronic-banking-4845,_ETL_m_ODS_TEB_69_TIPO_DOCUMENTO.json,4,3.3333333333333335,7
comparator-odigo-contact-center-78,_ETL_m_ODS_ODIGO_TIQUETS_AGENTE.json,4,3.2,7
comparator-tf-imex-459-1-a,_ETL_m_ODS_OPDOCFIN.json,4,3.6,7
stg-to-ods-mis-590-2-e,_ETL_m_STG_HIER_CALIFICACION_MIS_D.json,4,2.5,7
stg-to-ods-cirbe-22112-1-b,_ETL_m_ODS_FI888_RENUMERACIONES.json,4,3.3333333333333335,7
comparator-collateral-system-25509,_ETL_m_ODS_F_GR_FGR240S.json,4,3,7
cluster-wf-load-info-79279de3-0740,_ETL_m_DM_LKP_ODIGO_GRUPO_AGENTES_PAR.json,4,2.6666666666666665,7
comparator-loans-and-leasing-527a,_ETL_m_STG_LKP_SEGURO_OBLIGATORIO.json,4,4,7
cluster-wf-dmr-load-t-06-15-0615,_ETL_m_RDM_F_REFINANCIACION.json,4,2.4285714285714284,7
comparator-tesoreria-22115-1-b,_ETL_m_ODS_TM_FOREX.json,4,3.2,7
cluster-wf-dwh-load-t-22-45-2245,_ETL_m_DWH_LKP_MODULO_GLOBAL_RIEGOS_INSERT.json,4,3.6666666666666665,7
stg-to-ods-fiscal-reporting-230809,_ETL_m_ODS_TJH08.json,4,2.25,7
comparator-collateral-system-25509,_ETL_m_ODS_F_GR_CROSS_FGR070S.json,4,3,7
stg-to-ods-securities-valors-409e,_ETL_m_ODS_TVA_TRANSITO_BOLSA.json,4,3,7
stg-to-ods-financial-agents-4550-2,_ETL_m_ODS_MJ_TAG21.json,4,2.25,7
stg-to-ods-mis-590-2-e,_ETL_m_STG_HIER_CENTRO_8.json,4,2.25,7
cluster-wf-dmr-load-e338500b-2208,_ETL_m_DWH_E_MOD_TARIF_COND_ESTD.json,4,2.5,7
cluster-wf-dwh-load-t-22-34-2234,_ETL_m_DM_CRM_LKP_EST_APORTACION_SEG.json,4,4,7
cluster-wf-dmr-load-t-05-00-0500,_ETL_m_DWH_D_ACT_OUT_INTERACCION_INSERT.json,4,2.6666666666666665,7
comparator-cirbe-22112-1-d,_ETL_m_ODS_CIR_FRCC81S_CI001.json,4,3.8,7
stg-to-ods-sfe-activa-cliente-2556,_ETL_m_ODS_ACT_CUSTOMER_SUB_CAMPAIGN.json,4,2.6666666666666665,7
cluster-wf-dmr-load-t-03-45-0345,_ETL_m_DWH_E_F_REGULATORIOS_MIS_DIARIO.json,4,4,7
stg-to-ods-db-mailroutinghub-es-18,_ETL_m_ODS_CCA_RECHAZOS_FDD.json,4,3.833333333333333,7
stg-to-ods-telephonic-banking-2304,_ETL_m_STG_LKP_TRANSACCIONES_DBLINE.json,4,4,7
cluster-wf-load-info-7e158412-0345,_ETL_m_DWH_E_AMORTIZACIONES_ICO.json,4,1.8333333333333333,7
stg-to-ods-mis-590-2-e,_ETL_m_STG_LKP_PRODUCTO_COMERCIAL_D.json,4,3,7
comparator-electronic-banking-4845,_ETL_m_ODS_TEB_28_DOM_US_DBDIRECT.json,4,1.75,7
comparator-sfe-activa-cliente-2555,_ETL_m_ODS_ACT_ADVISOR_TASK.json,4,3.3333333333333335,7
cluster-wf-dwh-load-t-21-06-2106,_ETL_m_DWH_MOD_MOVIM_CAJAS_ALQ_PAR.json,4,3.8571428571428568,7
cluster-wf-dmr-load-t-06-15-0615,_ETL_m_DWH_L_ELEMENTO_INSERT.json,4,2.3333333333333335,7
cluster-wf-dmr-load-425ff947-0425,_ETL_m_DWH_F_MATERIALITY_TRESHOLD.json,4,3.6,7
cluster-wf-load-info-10ffe88b-0500,_ETL_m_DWH_E_D_GARANTIA_GR.json,4,3.285714285714286,7
comparator-financial-agents-4550-2,_ETL_m_ODS_TAG06.json,4,4,7
cluster-wf-dmr-load-t-04-35-0435,_ETL_m_DWH_E_LKP_DETALLE_INCENTIVOS_UA.json,4,3.142857142857143,7
cluster-wf-dwh-load-t-05-15-0515,_ETL_m_DWH_LKP_GROUP_DIRECTORY_INSERT.json,4,1.9999999999999998,7
stg-to-ods-cirbe-22112-1-b,_ETL_m_ODS_F_CIR_FRC524S.json,4,3.333333333333333,7
stg-to-ods-integrated-mailing-664a,_ETL_m_ODS_TSD11.json,4,3,7
cluster-wf-dmr-load-t-08-25-0825,_ETL_m_DWH_F_VARIABLE_DOC_SD_PAR.json,4,3.6,7
stg-to-ods-mis-590-2-m,_ETL_m_ODS_U_RESOURCES_PROF.json,4,4,7
stg-to-ods-guarantees-confirming2,_ETL_m_ODS_F_CIRBE_CG_DIARIO.json,4,2.75,7
comparator-general-tables-5898-1-a,_ETL_m_ODS_L_CIR_SITUACION_DEFAULT.json,4,3,7
stg-to-ods-warning-risk-47605-1-a,_ETL_m_ODS_AR_07_EMPRESA_EXTRANJERA.json,4,3.6,7
cluster-wf-dwh-load-4b53af6c-0400,_ETL_m_DM_LKP_GEST_BA.json,4,2.25,7
comparator-insolvencies-system-631,_ETL_m_ODS_SE_68_LET_CONC_BEPI.json,4,4,7
comparator-terms-and-fees-21701-1a,_ETL_m_ODS_TSC_03_CONDIC_ESTAN.json,4,3.1666666666666665,7
cluster-wf-dmr-load-t-06-15-0615,_ETL_m_RDM_F_TRACK_EVENTO_DEFAULT_PAR.json,4,2.6666666666666665,7
stg-to-ods-mis-590-2-d,_ETL_m_STG_LKP_PRODUCTO_COMERCIAL.json,4,2.8333333333333335,7
comparator-general-tables-5898-1-a,_ETL_m_ODS_L_TG_TARIFA_PLANA.json,4,3.3333333333333335,7
cluster-wf-dwh-load-t-21-06-2106,_ETL_m_DM_MOD_MOVIMIENTOS_CAJAS_ALQ_PAR.json,4,3.666666666666667,7
cluster-wf-dmr-load-e338500b-0300,_ETL_m_DWH_E_L_TG_GRUPO_ECO.json,4,2.6,7
stg-to-ods-mis-590-2-e,_ETL_m_STG_HIER_SEGMENTO_D_N3.json,4,2.3333333333333335,7
stg-to-ods-terms-and-fees-21701-13,_ETL_m_ODS_TSC_03_CONDIC_ESTAN.json,4,2,7
cluster-wf-load-info-79279de3-0740,_ETL_m_DWH_D_ODIGO_TU_CAMPAIGNS_INSERT.json,4,3.5,7
stg-to-ods-telephonic-banking-2309,_ETL_m_ODS_TBT12.json,4,2,7
stg-to-ods-db-mailroutinghub-es-18,_ETL_m_ODS_CCA_FDD.json,4,3,7
comparator-fiscal-reporting-23080d,_ETL_m_ODS_TJH06.json,4,3.5,7
cluster-wf-dwh-load-93e5fa9b-2330,_ETL_m_DWH_F_CIRBE_BDE_CRGCIR_INCIDEN_PAR.json,4,2.166666666666667,7
stg-to-ods-payments-544-2-b,_ETL_m_ODS_TGB23.json,4,3.3333333333333335,7
comparator-general-tables-5898-1-a,_ETL_m_ODS_L_TG_1134.json,4,3.25,7
comparator-general-ledger-5900-2-b,_ETL_m_ODS_TSA04.json,4,3,7
stg-to-ods-sfe-activa-cliente-2556,_ETL_m_ODS_ACT_CONTACT_WAY.json,4,3.5,7
cluster-wf-cro-d-load-main,_ETL_m_RDM_F_JCO_IN_PRINCIPAL_D_PAR.json,4,4,7
comparator-mis-590-2-b,_ETL_m_STG_HIER_CTA_BAL_N2.json,4,3.25,7
cluster-wf-dwh-load-t-05-15-0515,_ETL_m_DWH_E_L_SAP_LKP_CLASE_SIT.json,4,2.666666666666667,7
comparator-financial-agents-4550-2,_ETL_m_ODS_MJ_TAG21.json,4,3,7
stg-to-ods-mis-590-2-m,_ETL_m_ODS_USUARIO_GRUPO.json,4,3.3333333333333335,7
cluster-wf-load-info-10ffe88b-0500,_ETL_m_DWH_D_OPERACION_SG_PPI_INSERT.json,4,2.166666666666667,7
cluster-wf-dwh-load-t-03-30-0330,_ETL_m_DM_LKP_CONTACTO_CLIENTE_SD_CORRESP_PAR.json,4,3.7142857142857144,7
cluster-wf-dmr-load-t-21-30-2130,_ETL_m_DWH_D_SUPLEM_SG_RIESGO_INSERT.json,4,2,7
stg-to-ods-partner-data-4433-1-b,_ETL_m_ODS_LKP_CLAVE_PERFILADO_MIFID.json,4,3.5,7
comparator-current-accounts-385-2f,_ETL_m_ODS_CVMC_TEA_03_DET_EMBARGOS.json,4,3.5,7
comparator-risk-data-base-es-29944,_ETL_m_ODS_RC_51_SHORTFALL_PERIMETRO.json,4,3,7
stg-to-ods-tesoreria-22115-1-b,_ETL_m_ODS_REP_LIQUIDACION_FX.json,4,3.25,7
comparator-general-tables-5898-1-a,_ETL_m_ODS_L_CIR_TIPO_REFINAN.json,4,3.3333333333333335,7
stg-to-ods-telephonic-banking-2304,_ETL_m_STG_LKP_SIT_TARJETA_DBLINE.json,4,3,7
stg-to-ods-odigo-contact-center-7c,_ETL_m_ODS_ODIGO_GRUPO_AGENTES_HEAD.json,4,3.0000000000000004,7
comparator-collateral-system-25509,_ETL_m_ODS_F_CIR_FGR600S.json,4,4,7
