cluster_name,dag_id,no_of_jobs,num_of_workers,worker_machine_type,master_machine_type,total_active_minutes,estimated_cost_eur,TIMER_NAME,TIMER_TIME
cluster-wf_spark_197,UNKNOWN_DAG_ID,7,4,e2-highcpu-32,e2-highcpu-32,6.38,0.7150,ZERO_TIMER,00:00
cluster-wf_spark_199,UNKNOWN_DAG_ID,2,4,e2-highcpu-32,e2-highcpu-32,6.26,0.7009,ZERO_TIMER,00:00
cluster-wf_spark_162,UNKNOWN_DAG_ID,8,3,e2-highcpu-32,e2-highcpu-32,7.73,0.6928,ZERO_TIMER,00:00
cluster-wf_spark_226,UNKNOWN_DAG_ID,7,4,e2-highcpu-32,e2-highcpu-32,6.12,0.6856,ZERO_TIMER,00:00
cluster-wf_spark_302,UNKNOWN_DAG_ID,23,2,e2-highcpu-32,e2-highcpu-32,10.09,0.6779,ZERO_TIMER,00:00
cluster-wf_spark_72,UNKNOWN_DAG_ID,8,3,e2-highcpu-32,e2-highcpu-32,7.54,0.6759,ZERO_TIMER,00:00
cluster-wf_spark_116,UNKNOWN_DAG_ID,8,3,e2-highcpu-32,e2-highcpu-32,7.53,0.6746,ZERO_TIMER,00:00
cluster-wf_spark_123,UNKNOWN_DAG_ID,4,4,e2-highcpu-32,e2-highcpu-32,5.85,0.6547,ZERO_TIMER,00:00
cluster-wf_spark_200,UNKNOWN_DAG_ID,3,4,e2-highcpu-32,e2-highcpu-32,5.74,0.6429,ZERO_TIMER,00:00
cluster-wf_spark_103,UNKNOWN_DAG_ID,7,3,e2-highcpu-32,e2-highcpu-32,7.14,0.6394,ZERO_TIMER,00:00
cluster-wf_spark_87,UNKNOWN_DAG_ID,6,4,e2-highcpu-32,e2-highcpu-32,5.66,0.6342,ZERO_TIMER,00:00
cluster-wf_spark_328,UNKNOWN_DAG_ID,4,4,e2-highcpu-32,e2-highcpu-32,5.58,0.6248,ZERO_TIMER,00:00
cluster-wf_spark_228,UNKNOWN_DAG_ID,6,4,e2-highcpu-32,e2-highcpu-32,5.49,0.6151,ZERO_TIMER,00:00
cluster-wf_spark_296,UNKNOWN_DAG_ID,4,4,e2-highcpu-32,e2-highcpu-32,5.29,0.5920,ZERO_TIMER,00:00
cluster-wf_spark_161,UNKNOWN_DAG_ID,8,3,e2-highcpu-32,e2-highcpu-32,6.60,0.5911,ZERO_TIMER,00:00
cluster-wf_spark_86,UNKNOWN_DAG_ID,7,3,e2-highcpu-32,e2-highcpu-32,6.45,0.5782,ZERO_TIMER,00:00
cluster-wf_spark_274,UNKNOWN_DAG_ID,5,2,c4-highcpu-32,c4-highcpu-32,4.62,0.5622,ZERO_TIMER,00:00
cluster-wf_spark_25,UNKNOWN_DAG_ID,7,4,e2-highcpu-32,e2-highcpu-32,4.87,0.5450,ZERO_TIMER,00:00
cluster-wf_spark_146,UNKNOWN_DAG_ID,4,4,e2-highcpu-32,e2-highcpu-32,4.79,0.5363,ZERO_TIMER,00:00
cluster-wf_spark_288,UNKNOWN_DAG_ID,5,4,e2-highcpu-32,e2-highcpu-32,4.72,0.5284,ZERO_TIMER,00:00
cluster-wf_spark_81,UNKNOWN_DAG_ID,6,3,e2-highcpu-32,e2-highcpu-32,5.88,0.5268,ZERO_TIMER,00:00
cluster-wf_spark_181,UNKNOWN_DAG_ID,5,3,e2-highcpu-32,e2-highcpu-32,5.85,0.5237,ZERO_TIMER,00:00
cluster-wf_spark_268,UNKNOWN_DAG_ID,9,2,e2-highcpu-32,e2-highcpu-32,7.67,0.5155,ZERO_TIMER,00:00
cluster-wf_spark_169,UNKNOWN_DAG_ID,2,4,e2-highcpu-32,e2-highcpu-32,4.53,0.5074,ZERO_TIMER,00:00
cluster-wf_spark_120,UNKNOWN_DAG_ID,1,3,e2-highcpu-32,e2-highcpu-32,5.35,0.4794,ZERO_TIMER,00:00
cluster-wf_spark_241,UNKNOWN_DAG_ID,4,3,e2-highcpu-32,e2-highcpu-32,5.22,0.4679,ZERO_TIMER,00:00
cluster-wf_spark_70,UNKNOWN_DAG_ID,5,3,e2-highcpu-32,e2-highcpu-32,5.20,0.4662,ZERO_TIMER,00:00
cluster-wf_spark_91,UNKNOWN_DAG_ID,8,2,e2-highcpu-32,e2-highcpu-32,6.92,0.4652,ZERO_TIMER,00:00
cluster-wf_spark_51,UNKNOWN_DAG_ID,4,3,e2-highcpu-32,e2-highcpu-32,4.97,0.4457,ZERO_TIMER,00:00
cluster-wf_spark_157,UNKNOWN_DAG_ID,2,2,e2-highcpu-32,e2-highcpu-32,6.54,0.4393,ZERO_TIMER,00:00
cluster-wf_spark_259,UNKNOWN_DAG_ID,2,4,e2-highcpu-32,e2-highcpu-32,3.83,0.4294,ZERO_TIMER,00:00
cluster-wf_spark_114,UNKNOWN_DAG_ID,4,4,e2-highcpu-32,e2-highcpu-32,3.83,0.4290,ZERO_TIMER,00:00
cluster-wf_spark_209,UNKNOWN_DAG_ID,5,3,e2-highcpu-32,e2-highcpu-32,4.74,0.4246,ZERO_TIMER,00:00
cluster-wf_spark_356,UNKNOWN_DAG_ID,6,2,e2-highcpu-32,e2-highcpu-32,6.25,0.4201,ZERO_TIMER,00:00
cluster-wf_spark_357,UNKNOWN_DAG_ID,7,2,e2-highcpu-32,e2-highcpu-32,6.21,0.4176,ZERO_TIMER,00:00
cluster-wf_spark_133,UNKNOWN_DAG_ID,5,3,e2-highcpu-32,e2-highcpu-32,4.60,0.4123,ZERO_TIMER,00:00
cluster-wf_spark_44,UNKNOWN_DAG_ID,5,4,e2-highcpu-32,e2-highcpu-32,3.57,0.3995,ZERO_TIMER,00:00
cluster-wf_spark_38,UNKNOWN_DAG_ID,4,3,e2-highcpu-32,e2-highcpu-32,4.41,0.3952,ZERO_TIMER,00:00
cluster-wf_spark_314,UNKNOWN_DAG_ID,4,4,e2-highcpu-32,e2-highcpu-32,3.52,0.3941,ZERO_TIMER,00:00
cluster-wf_spark_125,UNKNOWN_DAG_ID,4,4,e2-highcpu-32,e2-highcpu-32,3.49,0.3907,ZERO_TIMER,00:00
cluster-wf_spark_261,UNKNOWN_DAG_ID,6,2,e2-highcpu-32,e2-highcpu-32,5.59,0.3757,ZERO_TIMER,00:00
cluster-wf_spark_140,UNKNOWN_DAG_ID,5,3,e2-highcpu-32,e2-highcpu-32,4.14,0.3706,ZERO_TIMER,00:00
cluster-wf_spark_67,UNKNOWN_DAG_ID,4,3,e2-highcpu-32,e2-highcpu-32,4.08,0.3655,ZERO_TIMER,00:00
cluster-wf_spark_47,UNKNOWN_DAG_ID,5,3,e2-highcpu-32,e2-highcpu-32,3.88,0.3474,ZERO_TIMER,00:00
cluster-wf_spark_36,UNKNOWN_DAG_ID,6,2,e2-highcpu-32,e2-highcpu-32,5.05,0.3390,ZERO_TIMER,00:00
cluster-wf_spark_189,UNKNOWN_DAG_ID,4,3,e2-highcpu-32,e2-highcpu-32,3.70,0.3316,ZERO_TIMER,00:00
cluster-wf_spark_326,UNKNOWN_DAG_ID,10,2,e2-highcpu-32,e2-highcpu-32,4.87,0.3271,ZERO_TIMER,00:00
cluster-wf_spark_309,UNKNOWN_DAG_ID,5,2,e2-highcpu-32,e2-highcpu-32,4.82,0.3236,ZERO_TIMER,00:00
cluster-wf_spark_365,UNKNOWN_DAG_ID,2,4,e2-highcpu-32,e2-highcpu-32,2.81,0.3145,ZERO_TIMER,00:00
cluster-wf_spark_19,UNKNOWN_DAG_ID,5,2,e2-highcpu-32,e2-highcpu-32,4.59,0.3087,ZERO_TIMER,00:00
cluster-wf_spark_175,UNKNOWN_DAG_ID,2,5,e2-highcpu-32,e2-highcpu-32,2.23,0.2993,ZERO_TIMER,00:00
cluster-wf_spark_353,UNKNOWN_DAG_ID,5,2,e2-highcpu-32,e2-highcpu-32,4.41,0.2963,ZERO_TIMER,00:00
cluster-wf_spark_202,UNKNOWN_DAG_ID,2,4,e2-highcpu-32,e2-highcpu-32,2.63,0.2948,ZERO_TIMER,00:00
cluster-wf_spark_267,UNKNOWN_DAG_ID,2,3,e2-highcpu-32,e2-highcpu-32,3.29,0.2945,ZERO_TIMER,00:00
cluster-wf_spark_128,UNKNOWN_DAG_ID,2,3,e2-highcpu-32,e2-highcpu-32,3.23,0.2891,ZERO_TIMER,00:00
cluster-wf_spark_208,UNKNOWN_DAG_ID,3,3,e2-highcpu-32,e2-highcpu-32,3.23,0.2890,ZERO_TIMER,00:00
cluster-wf_spark_122,UNKNOWN_DAG_ID,2,3,e2-highcpu-32,e2-highcpu-32,2.90,0.2600,ZERO_TIMER,00:00
cluster-wf_spark_350,UNKNOWN_DAG_ID,2,3,e2-highcpu-32,e2-highcpu-32,2.80,0.2508,ZERO_TIMER,00:00
cluster-wf_spark_269,UNKNOWN_DAG_ID,5,2,e2-highcpu-32,e2-highcpu-32,3.67,0.2464,ZERO_TIMER,00:00
cluster-wf_spark_1,UNKNOWN_DAG_ID,4,2,e2-highcpu-32,e2-highcpu-32,3.58,0.2404,ZERO_TIMER,00:00
cluster-wf_spark_227,UNKNOWN_DAG_ID,3,3,e2-highcpu-32,e2-highcpu-32,2.67,0.2393,ZERO_TIMER,00:00
cluster-wf_spark_6,UNKNOWN_DAG_ID,5,2,e2-highcpu-32,e2-highcpu-32,3.49,0.2344,ZERO_TIMER,00:00
cluster-wf_spark_297,UNKNOWN_DAG_ID,2,3,e2-highcpu-32,e2-highcpu-32,2.53,0.2268,ZERO_TIMER,00:00
cluster-wf_spark_136,UNKNOWN_DAG_ID,2,4,e2-highcpu-32,e2-highcpu-32,2.02,0.2267,ZERO_TIMER,00:00
cluster-wf_spark_97,UNKNOWN_DAG_ID,2,3,e2-highcpu-32,e2-highcpu-32,2.45,0.2192,ZERO_TIMER,00:00
cluster-wf_spark_221,UNKNOWN_DAG_ID,2,3,e2-highcpu-32,e2-highcpu-32,2.43,0.2174,ZERO_TIMER,00:00
cluster-wf_spark_150,UNKNOWN_DAG_ID,1,2,e2-highcpu-32,e2-highcpu-32,3.18,0.2136,ZERO_TIMER,00:00
cluster-wf_spark_264,UNKNOWN_DAG_ID,3,2,e2-highcpu-32,e2-highcpu-32,3.16,0.2121,ZERO_TIMER,00:00
cluster-wf_spark_303,UNKNOWN_DAG_ID,5,2,e2-highcpu-32,e2-highcpu-32,3.14,0.2108,ZERO_TIMER,00:00
cluster-wf_spark_4,UNKNOWN_DAG_ID,4,2,e2-highcpu-32,e2-highcpu-32,3.10,0.2083,ZERO_TIMER,00:00
cluster-wf_spark_8,UNKNOWN_DAG_ID,2,2,e2-highcpu-32,e2-highcpu-32,2.79,0.1875,ZERO_TIMER,00:00
cluster-wf_spark_347,UNKNOWN_DAG_ID,1,2,e2-highcpu-32,e2-highcpu-32,2.76,0.1857,ZERO_TIMER,00:00
cluster-wf_spark_130,UNKNOWN_DAG_ID,1,2,e2-highcpu-32,e2-highcpu-32,2.75,0.1850,ZERO_TIMER,00:00
cluster-wf_spark_313,UNKNOWN_DAG_ID,4,2,e2-highcpu-32,e2-highcpu-32,2.69,0.1807,ZERO_TIMER,00:00
cluster-wf_spark_317,UNKNOWN_DAG_ID,2,3,e2-highcpu-32,e2-highcpu-32,2.00,0.1788,ZERO_TIMER,00:00
cluster-wf_spark_231,UNKNOWN_DAG_ID,2,3,e2-highcpu-32,e2-highcpu-32,1.87,0.1676,ZERO_TIMER,00:00
cluster-wf_spark_90,UNKNOWN_DAG_ID,3,2,e2-highcpu-32,e2-highcpu-32,2.46,0.1654,ZERO_TIMER,00:00
cluster-wf_spark_111,UNKNOWN_DAG_ID,2,2,e2-highcpu-32,e2-highcpu-32,2.42,0.1623,ZERO_TIMER,00:00
cluster-wf_spark_139,UNKNOWN_DAG_ID,2,2,e2-highcpu-32,e2-highcpu-32,2.42,0.1623,ZERO_TIMER,00:00
cluster-wf_spark_50,UNKNOWN_DAG_ID,2,2,e2-highcpu-32,e2-highcpu-32,2.23,0.1501,ZERO_TIMER,00:00
cluster-wf_spark_330,UNKNOWN_DAG_ID,2,2,e2-highcpu-32,e2-highcpu-32,2.10,0.1409,ZERO_TIMER,00:00
