cluster_name,dag_id,no_of_jobs,num_of_workers,worker_machine_type,master_machine_type,total_active_minutes,estimated_cost_eur,TIMER_NAME,TIMER_TIME
stg-to-ods-payments-544-2-f,UNKNOWN_DAG_ID,15,5,n2-highcpu-32,n2-highcpu-32,14.31,2.7474,ZERO_TIMER,00:00
cluster-wf-dmr-load-t-02-45-0245,wf_DMR_LOAD_T_02_45,8,4,n2-highcpu-32,n2-highcpu-32,5.55,0.8878,T_02_45_CVCM,03:45
cluster-wf-dmr-load-t-22-05-2205,wf_DMR_LOAD_T_22_05,7,4,n2d-highcpu-32,n2d-highcpu-32,4.71,0.6907,T_22_05_TM,23:05
cluster-wf-dwh-load-t-22-34-2234,wf_DWH_LOAD_T_22_34,6,4,n2d-highcpu-32,n2d-highcpu-32,5.66,0.8305,T_22_34,23:34
comparator-adp-global-view-36267-1,UNKNOWN_DAG_ID,4,4,n2d-highcpu-32,n2d-highcpu-32,3.86,0.5662,ZERO_TIMER,00:00
comparator-alerts-and-advices-sys1,UNKNOWN_DAG_ID,2,4,e2-highcpu-32,e2-highcpu-32,8.96,1.0036,ZERO_TIMER,00:00
comparator-cirbe-22112-1-b,UNKNOWN_DAG_ID,8,4,e2-highcpu-32,e2-highcpu-32,12.29,1.3769,ZERO_TIMER,00:00
comparator-cirbe-22112-1-d,UNKNOWN_DAG_ID,4,4,n2-highcpu-32,n2-highcpu-32,5.85,0.9353,ZERO_TIMER,00:00
comparator-collection-administ-unf,UNKNOWN_DAG_ID,5,4,n2d-highcpu-32,n2d-highcpu-32,4.13,0.6055,ZERO_TIMER,00:00
comparator-contrack-35644-1,UNKNOWN_DAG_ID,13,4,e2-highcpu-32,e2-highcpu-32,13.26,1.4857,ZERO_TIMER,00:00
comparator-db-record-keeping-es-12,UNKNOWN_DAG_ID,3,4,n2d-highcpu-32,n2d-highcpu-32,3.15,0.4624,ZERO_TIMER,00:00
