cluster_name,worker_machine_type,worker_family,num_workers,max_workers_from_policy,total_cores,max_total_cores,strategy,bias_mode,topology_preset,diagnostic_signals
cluster-wf-cro-d-load-main,e2-highcpu-32,e2,2,4,64,128,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-carga-con-7cc57cf7-main,e2-highcpu-32,e2,2,4,64,128,default,cost_performance_balance,8cx1GBpc,""
comparator-reporting-ho-es-230942,e2-highcpu-32,e2,2,4,64,128,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-general-ledger-5900-2-c,e2-highcpu-32,e2,2,4,64,128,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-four-eyes-es-4552-1,e2-highcpu-32,e2,2,4,64,128,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-sg-insurances-and-pensc,e2-highcpu-32,e2,2,4,64,128,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-anonimiza-636bf97f-main,e2-highcpu-32,e2,2,4,64,128,default,cost_performance_balance,8cx1GBpc,""
comparator-db-proposal-tool-es-10a,e2-highcpu-32,e2,2,4,64,128,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-dwh-control-b,e2-highcpu-32,e2,2,4,64,128,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-mis-590-2-k,e2-highcpu-32,e2,2,4,64,128,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-carga-inf-b681b46e-main,e2-highcpu-32,e2,2,4,64,128,default,cost_performance_balance,8cx1GBpc,""
comparator-current-accounts-385-2a,n2-highcpu-32,n2,2,4,64,128,default,cost_performance_balance,8cx1GBpc,""
comparator-reporting-ho-es-230943,e2-highcpu-32,e2,2,4,64,128,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-risk-data-base-es-29941,n2-highcpu-32,n2,2,4,64,128,default,cost_performance_balance,8cx1GBpc,""
comparator-sg-insurances-and-pens5,e2-highcpu-32,e2,2,4,64,128,default,cost_performance_balance,8cx1GBpc,""
comparator-host-architecture-22092,n2-highcpu-32,n2,2,4,64,128,default,cost_performance_balance,8cx1GBpc,""
comparator-partner-data-4433-1-i,e2-highcpu-32,e2,2,4,64,128,default,cost_performance_balance,8cx1GBpc,""
comparator-mis-590-2-i,n2-highcpu-32,n2,2,4,64,128,default,cost_performance_balance,8cx1GBpc,""
comparator-partner-data-4433-1-h,e2-highcpu-32,e2,2,4,64,128,default,cost_performance_balance,8cx1GBpc,""
comparator-db-sas-46485-3-a,n2-highcpu-32,n2,2,4,64,128,default,cost_performance_balance,8cx1GBpc,""
comparator-multi-bank-aggregator3,e2-highcpu-32,e2,2,4,64,128,default,cost_performance_balance,8cx1GBpc,""
comparator-host-architecture-2209d,n2-highcpu-32,n2,2,4,64,128,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-reporting-ho-es-23094b,n2d-highcpu-32,n2d,2,4,64,128,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-carga-ho-intraday-main,e2-highcpu-32,e2,2,4,64,128,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-mis-590-2-i,n2-highcpu-32,n2,2,4,64,128,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-multi-bank-aggregatord,e2-highcpu-32,e2,2,4,64,128,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-dmr-load-t-08-30-0830,n2-highcpu-32,n2,2,4,64,128,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-db-sas-46485-3-a,n2d-highcpu-32,n2d,2,4,64,128,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-sg-insurances-and-pens1,e2-highcpu-32,e2,2,4,64,128,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-dwh-load-t-00-30-0030,n2-highcpu-32,n2,2,4,64,128,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-partner-data-4433-1-h,e2-highcpu-32,e2,2,4,64,128,default,cost_performance_balance,8cx1GBpc,""
comparator-dwh-control-b,n2d-highcpu-32,n2d,2,4,64,128,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-genera-re-3f8fe730-main,n2-highcpu-32,n2,2,4,64,128,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-dwh-load-t-13-00-1300,e2-highcpu-32,e2,2,4,64,128,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-cirbe-22112-1-d,n2-highcpu-32,n2,2,4,64,128,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-partner-data-4433-1-i,n2d-highcpu-32,n2d,2,4,64,128,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-cirbe-22112-1-a,e2-highcpu-32,e2,2,4,64,128,default,cost_performance_balance,8cx1GBpc,""
loans-and-leasing-527-1,n2-highcpu-32,n2,2,4,64,128,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-dmr-load-t-21-50-2150,e2-highcpu-32,e2,2,4,64,128,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-dmr-load-425ff947-0130,n2-highcpu-32,n2,2,4,64,128,default,cost_performance_balance,8cx1GBpc,""
comparator-dwh-control-c,n2d-highcpu-32,n2d,2,4,64,128,default,cost_performance_balance,8cx1GBpc,""
stg-to-ods-dwh-control-c,e2-highcpu-32,e2,2,4,64,128,default,cost_performance_balance,8cx1GBpc,""
cluster-wf-load-act-t-04-00-0400,n2-highcpu-32,n2,2,4,64,128,default,cost_performance_balance,8cx1GBpc,""
