cluster_name,dag_id,no_of_jobs,num_of_workers,worker_machine_type,master_machine_type,total_active_minutes,estimated_cost_eur,TIMER_NAME,TIMER_TIME
cluster-wf-dmr-load-t-22-05-2205,wf_DMR_LOAD_T_22_05,7,4,e2-standard-32,e2-standard-32,4.71,0.6330,T_22_05_TM,23:05
cluster-wf-dmr-load-t-23-05-2305,wf_DMR_LOAD_T_23_05,7,3,e2-standard-32,e2-standard-32,5.52,0.5940,T_23_05_AF,00:05
cluster-wf-dwh-load-t-22-33-2233,wf_DWH_LOAD_T_22_33,7,3,e2-standard-32,e2-standard-32,6.47,0.6959,T_22_33,23:33
cluster-wf-load-info-96fe38cb-0200,wf_LOAD_Infocentro_T_02_00,7,3,e2-standard-32,e2-standard-32,7.14,0.7673,T_02_00_AF,03:00
comparator-operation-flow-managem1,UNKNOWN_DAG_ID,7,5,e2-standard-32,e2-standard-32,9.79,1.5785,ZERO_TIMER,00:00
comparator-payments-544-2-a,UNKNOWN_DAG_ID,7,4,n2-standard-32,n2-standard-32,6.27,1.2200,ZERO_TIMER,00:00
comparator-sfe-activa-cliente-255e,UNKNOWN_DAG_ID,7,3,n2d-standard-48,n2d-standard-48,6.45,1.3829,ZERO_TIMER,00:00
comparator-terms-and-fees-21701-1a,UNKNOWN_DAG_ID,7,7,n2-standard-32,n2-standard-32,20.17,6.2828,ZERO_TIMER,00:00
stg-to-ods-collateral-system-2550f,UNKNOWN_DAG_ID,7,13,n2d-standard-32,n2d-standard-32,19.51,9.7620,ZERO_TIMER,00:00
stg-to-ods-operation-flow-managem9,UNKNOWN_DAG_ID,7,7,n2d-standard-32,n2d-standard-32,10.40,2.9724,ZERO_TIMER,00:00
stg-to-ods-payments-544-2-a,UNKNOWN_DAG_ID,7,7,e2-standard-32,e2-standard-32,8.98,1.9302,ZERO_TIMER,00:00
stg-to-ods-sfe-activa-cliente-255c,UNKNOWN_DAG_ID,7,3,n2-highcpu-32,n2-highcpu-32,6.21,0.7954,ZERO_TIMER,00:00
stg-to-ods-terms-and-fees-21701-13,UNKNOWN_DAG_ID,7,9,n2-standard-32,n2-standard-32,15.24,5.9348,ZERO_TIMER,00:00
cluster-wf-dmr-load-e338500b-0035,wf_DMR_LOAD_T_00_00__T_00_35__T_01_00__T_03_00__T_22_08__T_23_40,6,3,n2-standard-32,n2-standard-32,4.76,0.7411,T_00_35_SC,01:35
cluster-wf-dmr-load-t-07-30-0730,wf_DMR_LOAD_T_07_30,6,3,e2-highcpu-32,e2-highcpu-32,5.04,0.4517,T_07_30_SAS,08:30
cluster-wf-dmr-load-t-22-00-2200,wf_DMR_LOAD_T_22_00,6,6,n2d-standard-32,n2d-standard-32,6.26,1.5662,T_22_00_TRC,23:00
cluster-wf-dwh-load-t-21-06-2106,wf_DWH_LOAD_T_21_06,6,3,n2-standard-32,n2-standard-32,5.88,0.9157,T_21_06_DEPOSIT_BOXES_ALL_DL,22:06
cluster-wf-dwh-load-t-22-34-2234,wf_DWH_LOAD_T_22_34,6,3,n2-standard-48,n2-standard-48,5.66,1.3227,T_22_34,23:34
cluster-wf-load-info-2c1ad100-0630,wf_LOAD_Infocentro_T_06_30,6,3,n2d-standard-32,n2d-standard-32,5.93,0.8480,T_06_30_BT,07:30
comparator-card-processing-644-1-a,UNKNOWN_DAG_ID,6,9,e2-standard-32,e2-standard-32,17.32,4.6558,ZERO_TIMER,00:00
comparator-current-accounts-385-25,UNKNOWN_DAG_ID,6,10,e2-standard-32,e2-standard-32,31.61,9.3477,ZERO_TIMER,00:00
comparator-customer-engagement-169,UNKNOWN_DAG_ID,6,4,n2-standard-32,n2-standard-32,5.32,1.0348,ZERO_TIMER,00:00
comparator-integrated-mailing-6643,UNKNOWN_DAG_ID,6,7,n2-standard-32,n2-standard-32,11.90,3.7053,ZERO_TIMER,00:00
comparator-mis-590-2-f,UNKNOWN_DAG_ID,6,7,e2-standard-32,e2-standard-32,12.29,2.6438,ZERO_TIMER,00:00
comparator-notification-hub-50369c,UNKNOWN_DAG_ID,6,7,e2-standard-32,e2-standard-32,62.23,13.3824,ZERO_TIMER,00:00
comparator-payments-544-2-b,UNKNOWN_DAG_ID,6,3,n2-standard-48,n2-standard-48,8.55,1.9969,ZERO_TIMER,00:00
comparator-sfe-activa-cliente-255b,UNKNOWN_DAG_ID,6,4,n2-standard-32,n2-standard-32,5.61,1.0928,ZERO_TIMER,00:00
stg-to-ods-card-processing-644-1-a,UNKNOWN_DAG_ID,6,11,n2d-standard-32,n2d-standard-32,19.91,8.5365,ZERO_TIMER,00:00
stg-to-ods-current-accounts-385-20,UNKNOWN_DAG_ID,6,13,n2d-standard-32,n2d-standard-32,37.07,18.5427,ZERO_TIMER,00:00
stg-to-ods-customer-engagement-16f,UNKNOWN_DAG_ID,6,3,n2-highcpu-32,n2-highcpu-32,5.59,0.7157,ZERO_TIMER,00:00
stg-to-ods-mis-590-2-f,UNKNOWN_DAG_ID,6,9,n2-standard-32,n2-standard-32,19.23,7.4869,ZERO_TIMER,00:00
stg-to-ods-notification-hub-503696,UNKNOWN_DAG_ID,6,7,e2-standard-32,e2-standard-32,9.93,2.1361,ZERO_TIMER,00:00
stg-to-ods-payments-544-2-b,UNKNOWN_DAG_ID,6,6,n2-standard-32,n2-standard-32,7.11,1.9386,ZERO_TIMER,00:00
