cluster_name,worker_machine_type,worker_family,num_workers,max_workers_from_policy,total_cores,max_total_cores,strategy,bias_mode,topology_preset,diagnostic_signals
cluster-wf_spark_353,n2-highcpu-32,n2,3,4,96,128,performance_biased,performance_biased,8cx2GBpc,""
cluster-wf_spark_251,e2-standard-32,e2,9,10,288,320,performance_biased,performance_biased,8cx2GBpc,""
cluster-wf_spark_245,n2-standard-32,n2,13,13,416,416,performance_biased,performance_biased,8cx2GBpc,""
cluster-wf_spark_55,e2-standard-32,e2,6,6,192,192,performance_biased,performance_biased,8cx2GBpc,""
cluster-wf_spark_127,e2-standard-32,e2,5,6,160,192,performance_biased,performance_biased,8cx2GBpc,""
cluster-wf_spark_256,e2-standard-32,e2,13,13,416,416,performance_biased,performance_biased,8cx2GBpc,""
cluster-wf_spark_267,n2-standard-32,n2,3,4,96,128,performance_biased,performance_biased,8cx2GBpc,""
cluster-wf_spark_240,n2-highcpu-8,n2,2,4,16,32,performance_biased,performance_biased,8cx2GBpc,""
cluster-wf_spark_112,n2-standard-32,n2,20,20,640,640,performance_biased,performance_biased,8cx2GBpc,""
cluster-wf_spark_145,e2-standard-32,e2,11,11,352,352,performance_biased,performance_biased,8cx2GBpc,""
cluster-wf_spark_327,n2-standard-32,n2,9,10,288,320,performance_biased,performance_biased,8cx2GBpc,""
cluster-wf_spark_71,e2-standard-32,e2,7,8,224,256,performance_biased,performance_biased,8cx2GBpc,""
cluster-wf_spark_9,n2-standard-32,n2,51,51,1632,1632,performance_biased,performance_biased,8cx2GBpc,""
cluster-wf_spark_13,e2-standard-32,e2,3,4,96,128,performance_biased,performance_biased,8cx2GBpc,""
cluster-wf_spark_82,e2-standard-32,e2,42,42,1344,1344,performance_biased,performance_biased,8cx2GBpc,""
cluster-wf_spark_22,n2d-highcpu-32,n2d,3,4,96,128,performance_biased,performance_biased,8cx2GBpc,""
cluster-wf_spark_16,e2-standard-32,e2,91,91,2912,2912,performance_biased,performance_biased,8cx2GBpc,""
cluster-wf_spark_309,n2d-highcpu-32,n2d,3,4,96,128,performance_biased,performance_biased,8cx2GBpc,""
cluster-wf_spark_96,n2-standard-32,n2,40,40,1280,1280,performance_biased,performance_biased,8cx2GBpc,""
cluster-wf_spark_357,n2d-highcpu-32,n2d,3,4,96,128,performance_biased,performance_biased,8cx2GBpc,""
cluster-wf_spark_316,n2d-standard-32,n2d,7,8,224,256,performance_biased,performance_biased,8cx2GBpc,""
cluster-wf_spark_239,n2d-standard-32,n2d,8,8,256,256,performance_biased,performance_biased,8cx2GBpc,""
cluster-wf_spark_123,n2d-standard-32,n2d,5,6,160,192,performance_biased,performance_biased,8cx2GBpc,""
cluster-wf_spark_134,n2d-standard-32,n2d,7,8,224,256,performance_biased,performance_biased,8cx2GBpc,""
cluster-wf_spark_204,n2-highcpu-32,n2,2,4,64,128,performance_biased,performance_biased,8cx2GBpc,""
cluster-wf_spark_11,n2-highcpu-8,n2,2,4,16,32,performance_biased,performance_biased,8cx2GBpc,""
cluster-wf_spark_199,n2-standard-32,n2,5,6,160,192,performance_biased,performance_biased,8cx2GBpc,""
cluster-wf_spark_156,n2-standard-32,n2,7,8,224,256,performance_biased,performance_biased,8cx2GBpc,""
cluster-wf_spark_101,n2d-standard-32,n2d,79,79,2528,2528,performance_biased,performance_biased,8cx2GBpc,""
cluster-wf_spark_33,n2-standard-32,n2,89,89,2848,2848,performance_biased,performance_biased,8cx2GBpc,""
cluster-wf_spark_218,e2-standard-32,e2,5,6,160,192,performance_biased,performance_biased,8cx2GBpc,""
cluster-wf_spark_149,e2-standard-32,e2,7,8,224,256,performance_biased,performance_biased,8cx2GBpc,""
cluster-wf_spark_188,e2-standard-32,e2,5,6,160,192,performance_biased,performance_biased,8cx2GBpc,""
cluster-wf_spark_228,e2-standard-32,e2,5,6,160,192,performance_biased,performance_biased,8cx2GBpc,""
cluster-wf_spark_320,e2-standard-32,e2,7,8,224,256,performance_biased,performance_biased,8cx2GBpc,""
cluster-wf_spark_78,e2-highcpu-8,e2,3,4,24,32,performance_biased,performance_biased,8cx2GBpc,""
cluster-wf_spark_171,e2-standard-32,e2,11,11,352,352,performance_biased,performance_biased,8cx2GBpc,""
cluster-wf_spark_161,e2-standard-32,e2,4,4,128,128,performance_biased,performance_biased,8cx2GBpc,""
cluster-wf_spark_305,e2-standard-32,e2,6,6,192,192,performance_biased,performance_biased,8cx2GBpc,""
cluster-wf_spark_346,e2-highcpu-32,e2,2,4,64,128,performance_biased,performance_biased,8cx2GBpc,""
cluster-wf_spark_89,e2-highcpu-8,e2,3,4,24,32,performance_biased,performance_biased,8cx2GBpc,""
cluster-wf_spark_196,e2-standard-32,e2,11,11,352,352,performance_biased,performance_biased,8cx2GBpc,""
cluster-wf_spark_93,n2-standard-32,n2,34,34,1088,1088,performance_biased,performance_biased,8cx2GBpc,""
cluster-wf_spark_138,e2-standard-32,e2,7,8,224,256,performance_biased,performance_biased,8cx2GBpc,""
cluster-wf_spark_297,e2-standard-32,e2,3,4,96,128,performance_biased,performance_biased,8cx2GBpc,""
cluster-wf_spark_167,e2-highcpu-32,e2,2,4,64,128,performance_biased,performance_biased,8cx2GBpc,""
cluster-wf_spark_150,e2-highcpu-32,e2,3,4,96,128,performance_biased,performance_biased,8cx2GBpc,""
cluster-wf_spark_44,e2-standard-32,e2,4,4,128,128,performance_biased,performance_biased,8cx2GBpc,""
cluster-wf_spark_200,e2-standard-32,e2,5,6,160,192,performance_biased,performance_biased,8cx2GBpc,""
